position_date,net_short_position,isin,issuer_name,position_holder,source
2026-03-24,2.0,NL0012817175,Alfen N.V.,Voleon Capital Management LP,current
2026-03-23,0.72,NL0012969182,Adyen N.V.,"AQR Capital Management, LLC",current
2026-03-23,1.01,NL0010801007,IMCD N.V.,"Arrowstreet Capital, Limited Partnership",current
2026-03-23,0.6,NL0011821392,Signify N.V.,"BlackRock Financial Management, Inc.",current
2026-03-23,2.3,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-03-23,0.69,NL0009739416,PostNL N.V.,"D. E. Shaw & Co., L.P.",current
2026-03-23,0.51,NL0015002MS2,The Magnum Ice Cream Company N.V.,GLG Partners LP,current
2026-03-23,0.7,NL0009739416,PostNL N.V.,Marshall Wace LLP,current
2026-03-23,1.01,CY0200751713,Theon International Plc,Qube Research & Technologies Ltd.,current
2026-03-23,1.05,NL0006237562,ARCADIS N.V.,Squarepoint Ops LLC,current
2026-03-23,1.36,LU2290522684,InPost S.A.,"Two Sigma Investments, LP",current
2026-03-20,0.58,NL0011821392,Signify N.V.,"BlackRock Financial Management, Inc.",current
2026-03-20,0.7,NL0012969182,Adyen N.V.,Capital Fund Management S.A.,current
2026-03-20,0.75,CH1216478797,DSM-Firmenich AG,Ilex Capital Partners (UK) LLP,current
2026-03-20,0.83,NL0000379121,Randstad N.V.,Marshall Wace LLP,current
2026-03-20,1.52,NL0015002MS2,The Magnum Ice Cream Company N.V.,Marshall Wace LLP,current
2026-03-20,0.99,CY0200751713,Theon International Plc,Qube Research & Technologies Ltd.,current
2026-03-20,0.81,NL0010801007,IMCD N.V.,"Two Sigma Investments, LP",current
2026-03-20,1.26,LU2290522684,InPost S.A.,"Two Sigma Investments, LP",current
2026-03-19,1.31,NL0013267909,Akzo Nobel N.V.,AKO Capital LLP,current
2026-03-19,0.8,NL0006237562,ARCADIS N.V.,"AQR Capital Management, LLC",current
2026-03-19,0.6,JE00BRX98089,CVC Capital Partners plc,Marshall Wace LLP,current
2026-03-19,0.73,NL0000379121,Randstad N.V.,Marshall Wace LLP,current
2026-03-19,1.43,NL0015002MS2,The Magnum Ice Cream Company N.V.,Marshall Wace LLP,current
2026-03-19,0.61,NL0013332471,TomTom N.V.,Winton Capital Management Limited,current
2026-03-19,2.83,NL0012817175,Alfen N.V.,"WorldQuant, LLC",current
2026-03-18,0.6,NL0012969182,Adyen N.V.,"AQR Capital Management, LLC",current
2026-03-18,0.52,NL0013267909,Akzo Nobel N.V.,"Empyrean Capital Overseas Master Fund, Ltd",current
2026-03-18,0.87,CH1216478797,DSM-Firmenich AG,Ilex Capital Partners (UK) LLP,current
2026-03-18,0.57,CY0200751713,Theon International Plc,Qube Research & Technologies Ltd.,current
2026-03-18,1.11,LU2290522684,InPost S.A.,"Two Sigma Investments, LP",current
2026-03-18,1.97,NL0012817175,Alfen N.V.,Voleon Capital Management LP,current
2026-03-18,2.98,NL0012817175,Alfen N.V.,"WorldQuant, LLC",current
2026-03-17,0.71,JE00BRX98089,CVC Capital Partners plc,Qube Research & Technologies Ltd.,current
2026-03-16,1.3,NL0015002MS2,The Magnum Ice Cream Company N.V.,Marshall Wace LLP,current
2026-03-16,0.8,NL0010801007,IMCD N.V.,"PDT Partners, LLC",current
2026-03-16,3.08,NL0012817175,Alfen N.V.,"WorldQuant, LLC",current
2026-03-13,0.52,NL0012969182,Adyen N.V.,"AQR Capital Management, LLC",current
2026-03-13,0.98,CH1216478797,DSM-Firmenich AG,Ilex Capital Partners (UK) LLP,current
2026-03-13,0.52,JE00BRX98089,CVC Capital Partners plc,Marshall Wace LLP,current
2026-03-13,0.61,NL0000379121,Randstad N.V.,Marshall Wace LLP,current
2026-03-13,3.14,NL0012817175,Alfen N.V.,"WorldQuant, LLC",current
2026-03-12,0.65,NL0011821392,Signify N.V.,Canada Pension Plan Investment Board,current
2026-03-12,0.64,NL0010801007,IMCD N.V.,JPMorgan Asset Management (UK) Ltd.,current
2026-03-12,1.1,NL0006237562,ARCADIS N.V.,Squarepoint Ops LLC,current
2026-03-11,0.57,NL0011821392,Signify N.V.,Canada Pension Plan Investment Board,current
2026-03-11,0.6,NL0012969182,Adyen N.V.,Capital Fund Management S.A.,current
2026-03-11,2.24,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-03-11,1.91,NL0011821392,Signify N.V.,Marshall Wace LLP,current
2026-03-10,2.17,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-03-10,0.96,NL0010391025,Pharming Group N.V.,Lazard Asset Management LLC,current
2026-03-10,1.21,NL0015002MS2,The Magnum Ice Cream Company N.V.,Marshall Wace LLP,current
2026-03-10,1.03,LU2290522684,InPost S.A.,"Two Sigma Investments, LP",current
2026-03-10,0.52,NL0013332471,TomTom N.V.,Winton Capital Management Limited,current
2026-03-09,0.72,NL0010801007,IMCD N.V.,Acadian Asset Management LLC.,current
2026-03-09,1.21,NL0013267909,Akzo Nobel N.V.,AKO Capital LLP,current
2026-03-09,0.51,NL0012969182,Adyen N.V.,Capital Fund Management S.A.,current
2026-03-09,2.06,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-03-09,0.71,NL0010801007,IMCD N.V.,"Two Sigma Investments, LP",current
2026-03-06,0.7,NL0010801007,IMCD N.V.,"BlackRock Advisors, LLC",current
2026-03-06,1.88,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-03-06,0.81,NL00150003E1,Fugro N.V.,JPMorgan Asset Management (UK) Ltd.,current
2026-03-06,1.09,NL0006237562,ARCADIS N.V.,Squarepoint Ops LLC,current
2026-03-05,1.1,NL0010801007,IMCD N.V.,"BlackRock Financial Management, Inc.",current
2026-03-05,0.63,NL0000289213,Wereldhave N.V.,Citadel Advisors LLC,current
2026-03-05,0.5,NL0000379121,Randstad N.V.,Marshall Wace LLP,current
2026-03-05,1.11,NL0015002MS2,The Magnum Ice Cream Company N.V.,Marshall Wace LLP,current
2026-03-05,0.6,JE00BRX98089,CVC Capital Partners plc,Qube Research & Technologies Ltd.,current
2026-03-05,0.64,CY0200751713,Theon International Plc,Qube Research & Technologies Ltd.,current
2026-03-04,0.61,NL0010801007,IMCD N.V.,Acadian Asset Management LLC.,current
2026-03-04,0.52,NL0000852564,Aalberts N.V.,"AQR Capital Management, LLC",current
2026-03-04,1.03,NL0011821392,Signify N.V.,"AQR Capital Management, LLC",current
2026-03-04,1.06,NL0010801007,IMCD N.V.,"BlackRock Financial Management, Inc.",current
2026-03-04,1.87,NL0011821392,Signify N.V.,Marshall Wace LLP,current
2026-03-04,0.71,NL0010801007,IMCD N.V.,"PDT Partners, LLC",current
2026-03-04,0.8,NL0011821392,Signify N.V.,"PDT Partners, LLC",current
2026-03-04,0.59,CY0200751713,Theon International Plc,Qube Research & Technologies Ltd.,current
2026-03-04,0.9,LU2290522684,InPost S.A.,"Two Sigma Investments, LP",current
2026-03-03,1.03,CH1216478797,DSM-Firmenich AG,Ilex Capital Partners (UK) LLP,current
2026-03-03,0.77,NL0010391025,Pharming Group N.V.,Lazard Asset Management LLC,current
2026-03-03,0.69,NL0009739416,PostNL N.V.,Marshall Wace LLP,current
2026-03-03,1.92,NL0011821392,Signify N.V.,Marshall Wace LLP,current
2026-03-03,0.52,NL0012365084,NSI N.V.,Numeric Investors LLC,current
2026-03-03,0.6,CY0200751713,Theon International Plc,Qube Research & Technologies Ltd.,current
2026-03-03,2.01,NL0012817175,Alfen N.V.,Voleon Capital Management LP,current
2026-03-02,1.7,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-03-02,0.7,NL0000395903,Wolters Kluwer N.V.,"D. E. Shaw & Co., L.P.",current
2026-03-02,0.59,CY0200751713,Theon International Plc,"Two Sigma Investments, LP",current
2026-03-02,1.95,NL0012817175,Alfen N.V.,Voleon Capital Management LP,current
2026-02-27,0.69,NL0010801007,IMCD N.V.,"BlackRock Advisors, LLC",current
2026-02-27,1.18,NL0010801007,IMCD N.V.,"BlackRock Financial Management, Inc.",current
2026-02-27,1.88,NL0011821392,Signify N.V.,Marshall Wace LLP,current
2026-02-27,0.81,LU2290522684,InPost S.A.,"Two Sigma Investments, LP",current
2026-02-26,0.71,NL0006237562,ARCADIS N.V.,"AQR Capital Management, LLC",current
2026-02-26,1.9,NL0011821392,Signify N.V.,Marshall Wace LLP,current
2026-02-26,1.01,NL0015002MS2,The Magnum Ice Cream Company N.V.,Marshall Wace LLP,current
2026-02-26,0.78,NL0011821392,Signify N.V.,"PDT Partners, LLC",current
2026-02-25,1.14,NL0013267909,Akzo Nobel N.V.,AKO Capital LLP,current
2026-02-25,1.12,CH1216478797,DSM-Firmenich AG,Ilex Capital Partners (UK) LLP,current
2026-02-24,1.29,NL0010801007,IMCD N.V.,"BlackRock Financial Management, Inc.",current
2026-02-24,0.7,NL0006237562,ARCADIS N.V.,"D. E. Shaw & Co., L.P.",current
2026-02-24,1.31,NL0013267909,Akzo Nobel N.V.,Davidson Kempner Capital Management LP,current
2026-02-23,1.63,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-02-23,0.91,NL0015002MS2,The Magnum Ice Cream Company N.V.,Marshall Wace LLP,current
2026-02-23,0.8,NL0011821392,Signify N.V.,"PDT Partners, LLC",current
2026-02-20,1.58,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-02-20,0.6,NL0000395903,Wolters Kluwer N.V.,"D. E. Shaw & Co., L.P.",current
2026-02-20,0.7,GB00BP6MXD84,Shell plc,"Elliott Investment Management, L.P",current
2026-02-20,1.84,NL0011821392,Signify N.V.,Marshall Wace LLP,current
2026-02-20,1.17,NL0006237562,ARCADIS N.V.,Squarepoint Ops LLC,current
2026-02-19,0.62,NL0006237562,ARCADIS N.V.,"D. E. Shaw & Co., L.P.",current
2026-02-19,0.7,LU2290522684,InPost S.A.,"Two Sigma Investments, LP",current
2026-02-19,1.84,NL0012817175,Alfen N.V.,Voleon Capital Management LP,current
2026-02-18,1.39,NL0010801007,IMCD N.V.,"BlackRock Financial Management, Inc.",current
2026-02-18,1.62,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-02-18,1.23,NL0013267909,Akzo Nobel N.V.,Davidson Kempner Capital Management LP,current
2026-02-18,0.72,NL0010801007,IMCD N.V.,JPMorgan Asset Management (UK) Ltd.,current
2026-02-18,0.81,NL0015002MS2,The Magnum Ice Cream Company N.V.,Marshall Wace LLP,current
2026-02-18,0.63,NL0010801007,IMCD N.V.,"PDT Partners, LLC",current
2026-02-18,1.77,NL0012817175,Alfen N.V.,Voleon Capital Management LP,current
2026-02-18,3.25,NL0012817175,Alfen N.V.,"WorldQuant, LLC",current
2026-02-17,0.58,NL0000289213,Wereldhave N.V.,Citadel Advisors LLC,current
2026-02-17,0.59,NL0000395903,Wolters Kluwer N.V.,"D. E. Shaw & Co., L.P.",current
2026-02-17,0.92,NL0011821392,Signify N.V.,Eleva Capital SAS,current
2026-02-17,1.07,CH1216478797,DSM-Firmenich AG,Ilex Capital Partners (UK) LLP,current
2026-02-17,1.68,NL0012817175,Alfen N.V.,Voleon Capital Management LP,current
2026-02-17,3.11,NL0012817175,Alfen N.V.,"WorldQuant, LLC",current
2026-02-16,0.6,NL0000289213,Wereldhave N.V.,Citadel Advisors LLC,current
2026-02-16,0.6,NL0000395903,Wolters Kluwer N.V.,"D. E. Shaw & Co., L.P.",current
2026-02-16,1.12,CH1216478797,DSM-Firmenich AG,Ilex Capital Partners (UK) LLP,current
2026-02-16,0.7,NL0015002MS2,The Magnum Ice Cream Company N.V.,Marshall Wace LLP,current
2026-02-13,0.59,NL0000395903,Wolters Kluwer N.V.,"D. E. Shaw & Co., L.P.",current
2026-02-13,0.79,NL0009739416,PostNL N.V.,Marshall Wace LLP,current
2026-02-13,1.71,NL0011821392,Signify N.V.,Marshall Wace LLP,current
2026-02-13,0.68,NL0015002MS2,The Magnum Ice Cream Company N.V.,Marshall Wace LLP,current
2026-02-13,0.61,CY0200751713,Theon International Plc,"Two Sigma Investments, LP",current
2026-02-13,1.51,NL0012817175,Alfen N.V.,Voleon Capital Management LP,current
2026-02-13,3.01,NL0012817175,Alfen N.V.,"WorldQuant, LLC",current
2026-02-12,0.73,NL0010801007,IMCD N.V.,"BlackRock Advisors, LLC",current
2026-02-12,1.45,NL0010801007,IMCD N.V.,"BlackRock Financial Management, Inc.",current
2026-02-12,1.58,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-02-12,1.38,CH1216478797,DSM-Firmenich AG,Ilex Capital Partners (UK) LLP,current
2026-02-12,0.5,NL0015002MS2,The Magnum Ice Cream Company N.V.,Marshall Wace LLP,current
2026-02-12,0.78,NL0011821392,Signify N.V.,"PDT Partners, LLC",current
2026-02-12,0.6,LU2290522684,InPost S.A.,"Two Sigma Investments, LP",current
2026-02-12,1.43,NL0012817175,Alfen N.V.,Voleon Capital Management LP,current
2026-02-12,2.9,NL0012817175,Alfen N.V.,"WorldQuant, LLC",current
2026-02-11,0.5,NL0010801007,IMCD N.V.,Acadian Asset Management LLC.,current
2026-02-11,1.08,NL0013267909,Akzo Nobel N.V.,AKO Capital LLP,current
2026-02-11,0.9,NL0010801007,IMCD N.V.,"BlackRock Advisors, LLC",current
2026-02-11,0.6,NL0010801007,IMCD N.V.,"Two Sigma Investments, LP",current
2026-02-11,1.39,NL0012817175,Alfen N.V.,Voleon Capital Management LP,current
2026-02-10,0.58,NL0000289213,Wereldhave N.V.,Citadel Advisors LLC,current
2026-02-10,0.79,NL0009739416,PostNL N.V.,"D. E. Shaw & Co., L.P.",current
2026-02-10,1.1,NL0013267909,Akzo Nobel N.V.,Davidson Kempner Capital Management LP,current
2026-02-10,1.64,NL0011821392,Signify N.V.,Marshall Wace LLP,current
2026-02-10,0.5,CY0200751713,Theon International Plc,Qube Research & Technologies Ltd.,current
2026-02-10,1.09,NL0006237562,ARCADIS N.V.,Squarepoint Ops LLC,current
2026-02-10,1.41,NL0012817175,Alfen N.V.,Voleon Capital Management LP,current
2026-02-06,1.59,NL0011872650,Basic-Fit N.V.,JPMorgan Asset Management (UK) Ltd.,current
2026-02-06,0.5,NL0010801007,IMCD N.V.,"PDT Partners, LLC",current
2026-02-05,0.6,NL0006237562,ARCADIS N.V.,"AQR Capital Management, LLC",current
2026-02-05,1.05,NL0010801007,IMCD N.V.,"BlackRock Advisors, LLC",current
2026-02-05,1.6,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-02-05,1.02,NL0013267909,Akzo Nobel N.V.,Davidson Kempner Capital Management LP,current
2026-02-04,1.5,NL0010801007,IMCD N.V.,"BlackRock Financial Management, Inc.",current
2026-02-04,0.66,NL0010801007,IMCD N.V.,Caisse de dépôt et placement du Québec,current
2026-02-04,0.89,NL0010391025,Pharming Group N.V.,Lazard Asset Management LLC,current
2026-02-04,0.82,NL0009739416,PostNL N.V.,Marshall Wace LLP,current
2026-02-04,1.51,NL0011821392,Signify N.V.,Marshall Wace LLP,current
2026-02-04,1.38,NL0012817175,Alfen N.V.,Voleon Capital Management LP,current
2026-02-03,1.12,NL0013267909,Akzo Nobel N.V.,AKO Capital LLP,current
2026-02-03,0.9,NL0010801007,IMCD N.V.,"Arrowstreet Capital, Limited Partnership",current
2026-02-03,1.5,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-02-03,1.41,CH1216478797,DSM-Firmenich AG,Ilex Capital Partners (UK) LLP,current
2026-02-03,0.9,NL0010391025,Pharming Group N.V.,Lazard Asset Management LLC,current
2026-02-03,0.5,JE00BRX98089,CVC Capital Partners plc,Qube Research & Technologies Ltd.,current
2026-02-03,1.46,NL0012817175,Alfen N.V.,Voleon Capital Management LP,current
2026-02-02,0.91,NL0011821392,Signify N.V.,"AQR Capital Management, LLC",current
2026-02-02,0.66,NL0010391025,Pharming Group N.V.,Capstone Volatility Master (Cayman) Limited,current
2026-02-02,1.42,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-02-02,0.5,NL0006237562,ARCADIS N.V.,"D. E. Shaw & Co., L.P.",current
2026-02-02,0.93,NL0013267909,Akzo Nobel N.V.,Davidson Kempner Capital Management LP,current
2026-02-02,0.89,NL0010391025,Pharming Group N.V.,Lazard Asset Management LLC,current
2026-02-02,0.78,NL0009739416,PostNL N.V.,Marshall Wace LLP,current
2026-02-02,1.45,NL0011821392,Signify N.V.,Marshall Wace LLP,current
2026-02-02,0.8,NL0011821392,Signify N.V.,"PDT Partners, LLC",current
2026-01-30,1.25,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-01-30,0.9,NL0011872650,Basic-Fit N.V.,"D. E. Shaw & Co., L.P.",current
2026-01-30,1.39,NL0011821392,Signify N.V.,Marshall Wace LLP,current
2026-01-30,0.76,NL0011821392,Signify N.V.,"PDT Partners, LLC",current
2026-01-30,1.19,NL0006237562,ARCADIS N.V.,Squarepoint Ops LLC,current
2026-01-29,0.72,NL0010391025,Pharming Group N.V.,Capstone Volatility Master (Cayman) Limited,current
2026-01-29,1.1,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-01-29,0.8,NL0013267909,Akzo Nobel N.V.,Davidson Kempner Capital Management LP,current
2026-01-29,1.68,NL0011872650,Basic-Fit N.V.,JPMorgan Asset Management (UK) Ltd.,current
2026-01-28,1.1,NL0010801007,IMCD N.V.,"BlackRock Advisors, LLC",current
2026-01-28,1.03,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-01-28,0.61,NL0000395903,Wolters Kluwer N.V.,"D. E. Shaw & Co., L.P.",current
2026-01-28,0.67,NL0013267909,Akzo Nobel N.V.,Davidson Kempner Capital Management LP,current
2026-01-27,1.07,NL0013267909,Akzo Nobel N.V.,AKO Capital LLP,current
2026-01-27,0.57,NL0010801007,IMCD N.V.,Caisse de dépôt et placement du Québec,current
2026-01-27,0.9,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-01-27,0.78,NL0011821392,Signify N.V.,Eleva Capital SAS,current
2026-01-27,1.72,NL0011872650,Basic-Fit N.V.,JPMorgan Asset Management (UK) Ltd.,current
2026-01-26,0.51,NL0013267909,Akzo Nobel N.V.,Davidson Kempner Capital Management LP,current
2026-01-26,1.49,NL0011821392,Signify N.V.,Marshall Wace LLP,current
2026-01-26,1.5,NL0012817175,Alfen N.V.,Voleon Capital Management LP,current
2026-01-26,2.72,NL0012817175,Alfen N.V.,"WorldQuant, LLC",current
2026-01-22,0.5,NL0006237562,ARCADIS N.V.,"AQR Capital Management, LLC",current
2026-01-22,0.89,NL0009739416,PostNL N.V.,"D. E. Shaw & Co., L.P.",current
2026-01-22,0.91,NL0010391025,Pharming Group N.V.,Lazard Asset Management LLC,current
2026-01-22,1.49,NL0012817175,Alfen N.V.,Voleon Capital Management LP,current
2026-01-21,1.02,NL0010801007,IMCD N.V.,"BlackRock Advisors, LLC",current
2026-01-21,0.87,NL0010391025,Pharming Group N.V.,Capstone Volatility Master (Cayman) Limited,current
2026-01-21,0.89,NL0009739416,PostNL N.V.,Marshall Wace LLP,current
2026-01-21,0.51,NL0010801007,IMCD N.V.,"Two Sigma Investments, LP",current
2026-01-21,2.61,NL0012817175,Alfen N.V.,"WorldQuant, LLC",current
2026-01-20,0.81,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-01-20,0.6,NL0000289213,Wereldhave N.V.,Citadel Advisors LLC,current
2026-01-20,0.9,NL0009739416,PostNL N.V.,"D. E. Shaw & Co., L.P.",current
2026-01-19,0.77,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-01-19,1.55,NL0012817175,Alfen N.V.,Voleon Capital Management LP,current
2026-01-19,2.53,NL0012817175,Alfen N.V.,"WorldQuant, LLC",current
2026-01-16,1.4,NL0010801007,IMCD N.V.,"BlackRock Financial Management, Inc.",current
2026-01-16,1.38,CH1216478797,DSM-Firmenich AG,Ilex Capital Partners (UK) LLP,current
2026-01-16,0.9,NL0009739416,PostNL N.V.,Marshall Wace LLP,current
2026-01-15,0.51,NL0000395903,Wolters Kluwer N.V.,"D. E. Shaw & Co., L.P.",current
2026-01-14,1.59,NL0011821392,Signify N.V.,Marshall Wace LLP,current
2026-01-14,1.28,NL0006237562,ARCADIS N.V.,Squarepoint Ops LLC,current
2026-01-13,0.81,NL0009739416,PostNL N.V.,Marshall Wace LLP,current
2026-01-13,1.3,NL0006237562,ARCADIS N.V.,Squarepoint Ops LLC,current
2026-01-13,2.41,NL0012817175,Alfen N.V.,"WorldQuant, LLC",current
2026-01-12,0.89,NL0011872650,Basic-Fit N.V.,"D. E. Shaw & Co., L.P.",current
2026-01-12,1.42,NL0012817175,Alfen N.V.,Voleon Capital Management LP,current
2026-01-12,2.37,NL0012817175,Alfen N.V.,"WorldQuant, LLC",current
2026-01-09,0.91,NL0010391025,Pharming Group N.V.,Capstone Volatility Master (Cayman) Limited,current
2026-01-09,0.6,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-01-09,0.88,NL0009739416,PostNL N.V.,"D. E. Shaw & Co., L.P.",current
2026-01-09,0.6,GB00BP6MXD84,Shell plc,"Elliott Investment Management, L.P",current
2026-01-09,0.69,NL0011821392,Signify N.V.,"PDT Partners, LLC",current
2026-01-09,1.29,NL0006237562,ARCADIS N.V.,Squarepoint Ops LLC,current
2026-01-08,1.39,NL0010801007,IMCD N.V.,"BlackRock Financial Management, Inc.",current
2026-01-08,0.57,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-01-08,0.9,NL0009739416,PostNL N.V.,"D. E. Shaw & Co., L.P.",current
2026-01-08,0.7,NL0011821392,Signify N.V.,"PDT Partners, LLC",current
2026-01-08,0.59,CY0200751713,Theon International Plc,"Two Sigma Investments, LP",current
2026-01-08,1.33,NL0012817175,Alfen N.V.,Voleon Capital Management LP,current
2026-01-08,2.23,NL0012817175,Alfen N.V.,"WorldQuant, LLC",current
2026-01-07,0.6,NL0011821392,Signify N.V.,Citadel Advisors LLC,current
2026-01-07,0.89,NL0009739416,PostNL N.V.,"D. E. Shaw & Co., L.P.",current
2026-01-06,1.41,NL0010801007,IMCD N.V.,"BlackRock Financial Management, Inc.",current
2026-01-06,1.67,NL0011821392,Signify N.V.,Marshall Wace LLP,current
2026-01-06,0.6,CY0200751713,Theon International Plc,"Two Sigma Investments, LP",current
2026-01-05,1.39,NL0010801007,IMCD N.V.,"BlackRock Financial Management, Inc.",current
2026-01-05,1.4,CH1216478797,DSM-Firmenich AG,Ilex Capital Partners (UK) LLP,current
2026-01-05,0.59,CY0200751713,Theon International Plc,"Two Sigma Investments, LP",current
2026-01-05,1.22,NL0012817175,Alfen N.V.,Voleon Capital Management LP,current
2026-01-05,2.14,NL0012817175,Alfen N.V.,"WorldQuant, LLC",current
2026-01-02,0.78,NL0009739416,PostNL N.V.,Marshall Wace LLP,current
2026-01-02,1.78,NL0011821392,Signify N.V.,Marshall Wace LLP,current
2026-01-02,0.54,LU2290522684,InPost S.A.,"Two Sigma Investments, LP",current
2026-01-02,0.6,CY0200751713,Theon International Plc,"Two Sigma Investments, LP",current
2026-01-02,2.08,NL0012817175,Alfen N.V.,"WorldQuant, LLC",current
