position_date,isin,issuer_name,position_holder,net_short_position,source
2022-05-04,NL0009739416,PostNL N.V.,Millennium Capital Partners LLP,1.7,archive
2022-05-03,NL00150003E1,Fugro N.V.,BlackRock Investment Management (UK) Limited,0.49,archive
2022-05-03,NL0010391025,Pharming Group N.V.,Citadel Advisors LLC,0.48,archive
2022-05-03,NL0009739416,PostNL N.V.,Citadel Advisors LLC,0.73,archive
2022-05-03,NL0013332471,TomTom N.V.,Citadel Advisors LLC,0.58,archive
2022-05-03,NL0009739416,PostNL N.V.,Marshall Wace LLP,2.0,archive
2022-05-03,FR0013326246,Unibail-Rodamco-Westfield SE,Marshall Wace LLP,0.8,archive
2022-05-03,NL0009739416,PostNL N.V.,Millennium International Management LP,1.1,archive
2022-05-03,NL0009739416,PostNL N.V.,Voleon Capital Management LP,0.89,archive
2022-05-02,NL0011872650,Basic-Fit N.V.,CapeView Capital LLP,0.44,archive
2022-05-02,NL0000009538,Koninklijke Philips N.V.,Marshall Wace LLP,0.62,archive
2022-05-02,NL0009739416,PostNL N.V.,Marshall Wace LLP,1.95,archive
2022-05-02,NL0013332471,TomTom N.V.,Qube Research & Technologies Ltd.,0.5,archive
2022-05-02,NL0011821392,Signify N.V.,Sandbar Assets Management LLP,1.01,archive
2022-05-02,NL0009739416,PostNL N.V.,Voleon Capital Management LP,0.91,archive
2022-05-02,NL0009739416,PostNL N.V.,"WorldQuant, LLC",0.49,archive
2022-04-29,NL0012866412,BE Semiconductor Industries N.V.,"Davidson Kempner European Partners, LLP",0.53,archive
2022-04-29,NL0011821392,Signify N.V.,Sandbar Assets Management LLP,0.98,archive
2022-04-28,NL0011872650,Basic-Fit N.V.,CapeView Capital LLP,0.57,archive
2022-04-28,NL0010391025,Pharming Group N.V.,Citadel Advisors LLC,0.5,archive
2022-04-28,NL0009739416,PostNL N.V.,Citadel Advisors LLC,0.67,archive
2022-04-28,NL0012866412,BE Semiconductor Industries N.V.,"Davidson Kempner European Partners, LLP",0.98,archive
2022-04-28,NL0009739416,PostNL N.V.,HRTEU Limited,0.47,archive
2022-04-28,NL0011794037,Koninklijke Ahold Delhaize N.V.,Marshall Wace LLP,0.61,archive
2022-04-28,LU0569974404,Aperam S.A.,Millennium Capital Partners LLP,0.6,archive
2022-04-28,NL0009739416,PostNL N.V.,Millennium Capital Partners LLP,1.6,archive
2022-04-27,NL0011872650,Basic-Fit N.V.,CapeView Capital LLP,0.61,archive
2022-04-27,NL0009739416,PostNL N.V.,Citadel Advisors LLC,0.7,archive
2022-04-27,NL0009739416,PostNL N.V.,HRTEU Limited,0.51,archive
2022-04-27,NL0009739416,PostNL N.V.,Marshall Wace LLP,1.8,archive
2022-04-27,FR0013326246,Unibail-Rodamco-Westfield SE,Marshall Wace LLP,0.7,archive
2022-04-27,NL0009739416,PostNL N.V.,Millennium Capital Partners LLP,1.56,archive
2022-04-27,NL0009739416,PostNL N.V.,Millennium International Management LP,1.08,archive
2022-04-27,NL0011540547,ABN AMRO Bank NV,Qube Research & Technologies Ltd.,0.52,archive
2022-04-26,LU0569974404,Aperam S.A.,BlackRock Investment Management (UK) Limited,0.53,archive
2022-04-26,NL0012866412,BE Semiconductor Industries N.V.,"Davidson Kempner European Partners, LLP",1.01,archive
2022-04-26,NL0011540547,ABN AMRO Bank NV,Marshall Wace LLP,0.99,archive
2022-04-26,NL0012817175,Alfen N.V.,Odey Asset Management LLP,0.58,archive
2022-04-26,NL0011821392,Signify N.V.,Sandbar Assets Management LLP,1.0,archive
2022-04-25,NL0012747059,CM.com N.V.,JPMorgan Asset Management (UK) Ltd.,0.46,archive
2022-04-25,NL0011540547,ABN AMRO Bank NV,Marshall Wace LLP,1.01,archive
2022-04-25,NL0009739416,PostNL N.V.,Marshall Wace LLP,1.71,archive
2022-04-25,NL0009739416,PostNL N.V.,Millennium International Management LP,1.1,archive
2022-04-25,NL0000289213,Wereldhave N.V.,"Woodson Capital Master Fund, LP",3.26,archive
2022-04-25,NL0009739416,PostNL N.V.,"WorldQuant, LLC",0.56,archive
2022-04-22,NL0011872650,Basic-Fit N.V.,CapeView Capital LLP,0.51,archive
2022-04-22,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,0.69,archive
2022-04-22,NL0012866412,BE Semiconductor Industries N.V.,CQS (UK) LLP,0.25,archive
2022-04-22,NL0011794037,Koninklijke Ahold Delhaize N.V.,Marshall Wace LLP,0.51,archive
2022-04-22,NL0009739416,PostNL N.V.,Marshall Wace LLP,1.63,archive
2022-04-22,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",0.89,archive
2022-04-21,NL0011872650,Basic-Fit N.V.,Citadel Advisors Europe Limited,1.21,archive
2022-04-21,NL0009739416,PostNL N.V.,Citadel Advisors LLC,0.67,archive
2022-04-21,LU2290522684,InPost S.A.,Kuvari Partners LLP,0.48,archive
2022-04-20,NL0011872650,Basic-Fit N.V.,CapeView Capital LLP,0.47,archive
2022-04-20,NL0009739416,PostNL N.V.,Citadel Advisors LLC,0.59,archive
2022-04-20,NL0012817175,Alfen N.V.,Marshall Wace LLP,0.49,archive
2022-04-20,NL0011821392,Signify N.V.,Sandbar Assets Management LLP,0.96,archive
2022-04-20,NL0009739416,PostNL N.V.,"WorldQuant, LLC",0.64,archive
2022-04-19,NL0009739416,PostNL N.V.,Eleva Capital SAS,0.78,archive
2022-04-19,NL0000289213,Wereldhave N.V.,Franklin Templeton Investment Management Limited,0.6,archive
2022-04-19,NL0000009538,Koninklijke Philips N.V.,Marshall Wace LLP,0.58,archive
2022-04-19,NL0009739416,PostNL N.V.,Marshall Wace LLP,1.58,archive
2022-04-19,NL0009739416,PostNL N.V.,Millennium Capital Partners LLP,1.63,archive
2022-04-19,NL0009739416,PostNL N.V.,Voleon Capital Management LP,0.8,archive
2022-04-19,NL0013332471,TomTom N.V.,"WorldQuant, LLC",0.66,archive
2022-04-14,NL0009739416,PostNL N.V.,Eleva Capital SAS,0.62,archive
2022-04-14,NL0009739416,PostNL N.V.,Voleon Capital Management LP,0.74,archive
2022-04-14,NL0009739416,PostNL N.V.,"WorldQuant, LLC",0.72,archive
2022-04-14,NL0013332471,TomTom N.V.,"WorldQuant, LLC",0.58,archive
2022-04-13,NL0009739416,PostNL N.V.,Citadel Advisors LLC,0.69,archive
2022-04-13,NL0013332471,TomTom N.V.,Citadel Advisors LLC,0.64,archive
2022-04-13,NL0009739416,PostNL N.V.,Marshall Wace LLP,1.63,archive
2022-04-13,NL0009739416,PostNL N.V.,Millennium Capital Partners LLP,1.54,archive
2022-04-13,NL0009739416,PostNL N.V.,Voleon Capital Management LP,0.68,archive
2022-04-13,NL0009739416,PostNL N.V.,"WorldQuant, LLC",0.5,archive
2022-04-12,NL0012817175,Alfen N.V.,"Arrowstreet Capital, Limited Partnership",1.1,archive
2022-04-12,NL0011872650,Basic-Fit N.V.,CapeView Capital LLP,0.54,archive
2022-04-12,LU0569974404,Aperam S.A.,Millennium Capital Partners LLP,0.59,archive
2022-04-12,NL0010391025,Pharming Group N.V.,Pictet Asset Management Limited,0.58,archive
2022-04-11,LU2290522684,InPost S.A.,Citadel Advisors Europe Limited,0.42,archive
2022-04-11,NL0009739416,PostNL N.V.,Millennium International Management LP,1.02,archive
2022-04-11,NL0010391025,Pharming Group N.V.,Pictet Asset Management Limited,0.64,archive
2022-04-11,NL0009739416,PostNL N.V.,Voleon Capital Management LP,0.53,archive
2022-04-08,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,0.75,archive
2022-04-08,NL0011821392,Signify N.V.,Sandbar Assets Management LLP,1.0,archive
2022-04-08,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",0.92,archive
2022-04-07,NL0010391025,Pharming Group N.V.,Citadel Advisors LLC,0.48,archive
2022-04-07,NL0009739416,PostNL N.V.,Citadel Advisors LLC,0.59,archive
2022-04-07,LU2290522684,InPost S.A.,Marshall Wace LLP,0.49,archive
2022-04-07,NL0009739416,PostNL N.V.,Millennium Capital Partners LLP,1.72,archive
2022-04-07,NL0009739416,PostNL N.V.,Millennium International Management LP,0.93,archive
2022-04-07,NL0010391025,Pharming Group N.V.,Pictet Asset Management Limited,0.79,archive
2022-04-06,NL00150003E1,Fugro N.V.,BlackRock Investment Management (UK) Limited,0.58,archive
2022-04-06,NL0009739416,PostNL N.V.,Citadel Advisors LLC,0.6,archive
2022-04-06,NL0012866412,BE Semiconductor Industries N.V.,"Davidson Kempner European Partners, LLP",1.29,archive
2022-04-06,NL0009739416,PostNL N.V.,Marshall Wace LLP,1.54,archive
2022-04-06,FR0013326246,Unibail-Rodamco-Westfield SE,Marshall Wace LLP,0.62,archive
2022-04-06,NL0009739416,PostNL N.V.,Millennium Capital Partners LLP,1.69,archive
2022-04-06,NL0009739416,PostNL N.V.,Millennium International Management LP,0.78,archive
2022-04-06,NL0010391025,Pharming Group N.V.,Pictet Asset Management Limited,0.86,archive
2022-04-06,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",0.8,archive
2022-04-05,NL00150003E1,Fugro N.V.,BlackRock Investment Management (UK) Limited,1.42,archive
2022-04-05,NL0011872650,Basic-Fit N.V.,CapeView Capital LLP,0.68,archive
2022-04-05,NL0011540547,ABN AMRO Bank NV,Marshall Wace LLP,0.9,archive
2022-04-05,BE0003818359,Lakefront Biotherapeutics NV,Marshall Wace LLP,0.47,archive
2022-04-05,NL0009739416,PostNL N.V.,Marshall Wace LLP,1.41,archive
2022-04-05,NL0009739416,PostNL N.V.,Millennium Capital Partners LLP,0.93,archive
2022-04-05,NL0009739416,PostNL N.V.,Millennium International Management LP,0.58,archive
2022-04-05,NL0010391025,Pharming Group N.V.,Pictet Asset Management Limited,0.94,archive
2022-04-05,NL0011821392,Signify N.V.,Sandbar Assets Management LLP,0.96,archive
2022-04-04,NL0009739416,PostNL N.V.,Citadel Advisors LLC,0.57,archive
2022-04-04,LU2290522684,InPost S.A.,Marshall Wace LLP,0.5,archive
2022-04-04,NL0009739416,PostNL N.V.,Millennium Capital Partners LLP,0.84,archive
2022-04-04,NL0011821392,Signify N.V.,Sandbar Assets Management LLP,0.85,archive
2022-04-04,NL0012817175,Alfen N.V.,Voleon Capital Management LP,0.48,archive
2022-04-04,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",0.73,archive
2022-04-04,NL0013332471,TomTom N.V.,"WorldQuant, LLC",0.49,archive
2022-04-01,BE0003818359,Lakefront Biotherapeutics NV,AHL Partners LLP,0.69,archive
2022-04-01,NL00150003E1,Fugro N.V.,BlackRock Investment Management (UK) Limited,1.56,archive
2022-04-01,NL0012866412,BE Semiconductor Industries N.V.,"D. E. Shaw & Co., L.P.",0.48,archive
2022-04-01,NL0012747059,CM.com N.V.,JPMorgan Asset Management (UK) Ltd.,0.5,archive
2022-03-31,LU2290522684,InPost S.A.,Citadel Advisors Europe Limited,0.55,archive
2022-03-31,NL0013332471,TomTom N.V.,Citadel Advisors LLC,0.5,archive
2022-03-31,NL0012866412,BE Semiconductor Industries N.V.,"Davidson Kempner European Partners, LLP",1.32,archive
2022-03-31,LU2290522684,InPost S.A.,Kuvari Partners LLP,0.55,archive
2022-03-31,NL0011821392,Signify N.V.,Sandbar Assets Management LLP,0.72,archive
2022-03-30,NL0009739416,PostNL N.V.,Citadel Advisors LLC,0.62,archive
2022-03-30,NL0012866412,BE Semiconductor Industries N.V.,"D. E. Shaw & Co., L.P.",0.58,archive
2022-03-30,NL0012817175,Alfen N.V.,Marshall Wace LLP,0.57,archive
2022-03-30,BE0003818359,Lakefront Biotherapeutics NV,Marshall Wace LLP,0.58,archive
2022-03-30,NL0009739416,PostNL N.V.,Millennium Capital Partners LLP,0.72,archive
2022-03-29,LU2290522684,InPost S.A.,Citadel Advisors Europe Limited,0.61,archive
2022-03-29,NL0010391025,Pharming Group N.V.,Citadel Advisors LLC,0.5,archive
2022-03-29,NL0012866412,BE Semiconductor Industries N.V.,"D. E. Shaw & Co., L.P.",0.6,archive
2022-03-29,NL0012817175,Alfen N.V.,Marshall Wace LLP,0.63,archive
2022-03-29,LU2290522684,InPost S.A.,Marshall Wace LLP,0.49,archive
2022-03-29,NL0011279492,Flow Traders Ltd.,"WorldQuant, LLC",0.46,archive
2022-03-29,NL0013332471,TomTom N.V.,"WorldQuant, LLC",0.58,archive
2022-03-28,LU2290522684,InPost S.A.,Citadel Advisors Europe Limited,0.59,archive
2022-03-28,NL0010391025,Pharming Group N.V.,Citadel Advisors LLC,0.49,archive
2022-03-28,LU2290522684,InPost S.A.,Marshall Wace LLP,0.53,archive
2022-03-28,NL0000009538,Koninklijke Philips N.V.,Marshall Wace LLP,0.61,archive
2022-03-28,NL0009739416,PostNL N.V.,Marshall Wace LLP,1.37,archive
2022-03-28,FR0013326246,Unibail-Rodamco-Westfield SE,Marshall Wace LLP,0.5,archive
2022-03-28,NL0000289213,Wereldhave N.V.,"Woodson Capital Master Fund, LP",3.39,archive
2022-03-25,NL0012817175,Alfen N.V.,"Arrowstreet Capital, Limited Partnership",1.0,archive
2022-03-25,NL0011872650,Basic-Fit N.V.,Citadel Advisors Europe Limited,1.17,archive
2022-03-25,NL0012817175,Alfen N.V.,Marshall Wace LLP,0.76,archive
2022-03-25,NL0012817175,Alfen N.V.,Voleon Capital Management LP,0.58,archive
2022-03-25,NL0011279492,Flow Traders Ltd.,"WorldQuant, LLC",0.58,archive
2022-03-25,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",0.61,archive
2022-03-24,NL0000337319,Koninklijke BAM Groep N.V.,Citadel Advisors LLC,0.31,archive
2022-03-24,NL0012817175,Alfen N.V.,Marshall Wace LLP,0.87,archive
2022-03-24,LU0569974404,Aperam S.A.,Millennium Capital Partners LLP,0.69,archive
2022-03-24,NL0013332471,TomTom N.V.,"WorldQuant, LLC",0.69,archive
2022-03-23,BE0003818359,Lakefront Biotherapeutics NV,"AQR Capital Management, LLC",0.49,archive
2022-03-23,NL0011872650,Basic-Fit N.V.,Canada Pension Plan Investment Board,0.44,archive
2022-03-23,NL0000337319,Koninklijke BAM Groep N.V.,Citadel Advisors LLC,0.5,archive
2022-03-23,NL0000289213,Wereldhave N.V.,Franklin Templeton Investment Management Limited,0.53,archive
2022-03-23,NL0012747059,CM.com N.V.,Highbridge Capital Management LLC,0.84,archive
2022-03-23,LU2290522684,InPost S.A.,Marshall Wace LLP,0.6,archive
2022-03-23,NL0009739416,PostNL N.V.,Marshall Wace LLP,1.48,archive
2022-03-23,LU0569974404,Aperam S.A.,Millennium Capital Partners LLP,0.79,archive
2022-03-23,NL0010391025,Pharming Group N.V.,Pictet Asset Management Limited,1.06,archive
2022-03-23,NL0011279492,Flow Traders Ltd.,"WorldQuant, LLC",0.67,archive
2022-03-22,NL0011872650,Basic-Fit N.V.,CapeView Capital LLP,0.71,archive
2022-03-22,NL0011872650,Basic-Fit N.V.,Citadel Advisors Europe Limited,1.23,archive
2022-03-22,NL0012866412,BE Semiconductor Industries N.V.,"Davidson Kempner European Partners, LLP",1.2,archive
2022-03-22,NL0013332471,TomTom N.V.,Marshall Wace LLP,0.49,archive
2022-03-22,NL0000289213,Wereldhave N.V.,"Woodson Capital Master Fund, LP",3.47,archive
2022-03-21,NL0010391025,Pharming Group N.V.,Citadel Advisors LLC,0.52,archive
2022-03-21,NL0011540547,ABN AMRO Bank NV,Marshall Wace LLP,0.8,archive
2022-03-21,NL0009739416,PostNL N.V.,Millennium Capital Partners LLP,0.61,archive
2022-03-18,NL0011872650,Basic-Fit N.V.,Canada Pension Plan Investment Board,0.59,archive
2022-03-18,LU2290522684,InPost S.A.,Kuvari Partners LLP,0.42,archive
2022-03-18,LU0569974404,Aperam S.A.,Millennium International Management LP,0.42,archive
2022-03-18,NL0009739416,PostNL N.V.,Millennium International Management LP,0.32,archive
2022-03-18,NL0012817175,Alfen N.V.,Voleon Capital Management LP,0.69,archive
2022-03-18,NL0011279492,Flow Traders Ltd.,"WorldQuant, LLC",0.79,archive
2022-03-18,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",0.79,archive
2022-03-17,NL0011540547,ABN AMRO Bank NV,Marshall Wace LLP,0.79,archive
2022-03-17,LU2290522684,InPost S.A.,Marshall Wace LLP,0.52,archive
2022-03-17,LU0569974404,Aperam S.A.,Millennium International Management LP,0.82,archive
2022-03-17,NL0010391025,Pharming Group N.V.,Pictet Asset Management Limited,1.19,archive
2022-03-17,NL0011821392,Signify N.V.,Sandbar Assets Management LLP,0.61,archive
2022-03-17,NL0000888691,AMG Critical Materials N.V.,Systematica Investments Limited,0.78,archive
2022-03-17,NL0011279492,Flow Traders Ltd.,"WorldQuant, LLC",0.84,archive
2022-03-16,NL0010801007,IMCD N.V.,"AQR Capital Management, LLC",0.49,archive
2022-03-16,BE0003818359,Lakefront Biotherapeutics NV,"AQR Capital Management, LLC",0.5,archive
2022-03-16,NL0011872650,Basic-Fit N.V.,CapeView Capital LLP,0.69,archive
2022-03-16,NL0000337319,Koninklijke BAM Groep N.V.,Citadel Advisors LLC,0.47,archive
2022-03-16,NL0011540547,ABN AMRO Bank NV,Marshall Wace LLP,0.81,archive
2022-03-16,NL0000009538,Koninklijke Philips N.V.,Marshall Wace LLP,0.51,archive
2022-03-16,LU0569974404,Aperam S.A.,Millennium Capital Partners LLP,0.89,archive
2022-03-16,NL0012817175,Alfen N.V.,Rye Bay Capital LLP,0.68,archive
2022-03-16,NL0011540547,ABN AMRO Bank NV,"WorldQuant, LLC",0.48,archive
2022-03-15,NL0011872650,Basic-Fit N.V.,Canada Pension Plan Investment Board,0.68,archive
2022-03-15,NL0011872650,Basic-Fit N.V.,CapeView Capital LLP,0.7,archive
2022-03-15,NL0011872650,Basic-Fit N.V.,Citadel Advisors Europe Limited,1.12,archive
2022-03-15,NL0000337319,Koninklijke BAM Groep N.V.,Citadel Advisors LLC,0.53,archive
2022-03-15,NL0012866412,BE Semiconductor Industries N.V.,"D. E. Shaw & Co., L.P.",0.51,archive
2022-03-15,FR0013326246,Unibail-Rodamco-Westfield SE,Kintbury Capital LLP,0.5,archive
2022-03-15,LU0569974404,Aperam S.A.,Millennium Capital Partners LLP,0.94,archive
2022-03-15,LU0569974404,Aperam S.A.,Millennium International Management LP,0.7,archive
2022-03-15,NL0009739416,PostNL N.V.,Millennium International Management LP,0.5,archive
2022-03-15,NL0011279492,Flow Traders Ltd.,"WorldQuant, LLC",0.97,archive
2022-03-14,LU0569974404,Aperam S.A.,Millennium International Management LP,0.66,archive
2022-03-14,NL0011279492,Flow Traders Ltd.,"WorldQuant, LLC",1.02,archive
2022-03-14,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",0.85,archive
2022-03-11,NL0012817175,Alfen N.V.,AllianceBernstein L.P.,0.47,archive
2022-03-11,NL0011540547,ABN AMRO Bank NV,Marshall Wace LLP,0.72,archive
2022-03-11,NL0012817175,Alfen N.V.,Marshall Wace LLP,0.98,archive
2022-03-11,NL0009739416,PostNL N.V.,Marshall Wace LLP,1.57,archive
2022-03-11,LU0569974404,Aperam S.A.,Millennium Capital Partners LLP,1.06,archive
2022-03-11,LU0569974404,Aperam S.A.,Millennium International Management LP,0.59,archive
2022-03-11,NL0011540547,ABN AMRO Bank NV,"WorldQuant, LLC",0.51,archive
2022-03-11,NL0011279492,Flow Traders Ltd.,"WorldQuant, LLC",1.12,archive
2022-03-11,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",0.78,archive
2022-03-10,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,0.87,archive
2022-03-10,NL0011872650,Basic-Fit N.V.,Citadel Advisors Europe Limited,1.09,archive
2022-03-10,NL0012866412,BE Semiconductor Industries N.V.,"D. E. Shaw & Co., L.P.",0.49,archive
2022-03-10,LU0569974404,Aperam S.A.,Millennium Capital Partners LLP,1.2,archive
2022-03-10,LU0569974404,Aperam S.A.,Millennium International Management LP,0.61,archive
2022-03-09,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,0.92,archive
2022-03-09,NL0011540547,ABN AMRO Bank NV,Marshall Wace LLP,0.68,archive
2022-03-08,NL0012817175,Alfen N.V.,AllianceBernstein L.P.,0.53,archive
2022-03-08,NL0000289213,Wereldhave N.V.,Franklin Templeton Investment Management Limited,0.65,archive
2022-03-08,LU2290522684,InPost S.A.,Kuvari Partners LLP,0.53,archive
2022-03-08,NL0012817175,Alfen N.V.,Marshall Wace LLP,1.0,archive
2022-03-08,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,0.42,archive
2022-03-08,LU0569974404,Aperam S.A.,Millennium Capital Partners LLP,1.15,archive
2022-03-08,NL0009739416,PostNL N.V.,Millennium Capital Partners LLP,0.52,archive
2022-03-08,NL0015000CZ2,Ebusco Holding N.V.,Otus Capital Management Ltd.,0.48,archive
2022-03-08,NL0012817175,Alfen N.V.,Voleon Capital Management LP,0.79,archive
2022-03-07,NL0012747059,CM.com N.V.,Highbridge Capital Management LLC,0.78,archive
2022-03-07,NL0011540547,ABN AMRO Bank NV,Marshall Wace LLP,0.75,archive
2022-03-07,NL0009739416,PostNL N.V.,Marshall Wace LLP,1.6,archive
2022-03-07,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,0.51,archive
2022-03-07,NL0009739416,PostNL N.V.,Millennium Capital Partners LLP,0.48,archive
2022-03-07,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",0.65,archive
2022-03-04,NL0011872650,Basic-Fit N.V.,Citadel Advisors Europe Limited,1.17,archive
2022-03-04,NL0011540547,ABN AMRO Bank NV,Marshall Wace LLP,0.87,archive
2022-03-04,NL0012817175,Alfen N.V.,Marshall Wace LLP,0.93,archive
2022-03-04,BE0003818359,Lakefront Biotherapeutics NV,Marshall Wace LLP,0.69,archive
2022-03-04,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,0.62,archive
2022-03-04,LU0569974404,Aperam S.A.,Millennium Capital Partners LLP,1.04,archive
2022-03-04,LU0569974404,Aperam S.A.,Millennium International Management LP,0.56,archive
2022-03-04,NL0012866412,BE Semiconductor Industries N.V.,"Point72 Europe (London), LLP",0.46,archive
2022-03-04,NL0012866412,BE Semiconductor Industries N.V.,Renaissance Technologies LLC,0.49,archive
2022-03-04,NL0011821392,Signify N.V.,Sandbar Assets Management LLP,0.53,archive
2022-03-04,NL0012817175,Alfen N.V.,Voleon Capital Management LP,0.86,archive
2022-03-04,NL0009739416,PostNL N.V.,"WorldQuant, LLC",0.4,archive
2022-03-03,NL0000289213,Wereldhave N.V.,Adelphi Capital LLP,0.4,archive
2022-03-03,NL0012817175,Alfen N.V.,AllianceBernstein L.P.,0.61,archive
2022-03-03,NL0010801007,IMCD N.V.,"AQR Capital Management, LLC",0.5,archive
2022-03-03,NL0012817175,Alfen N.V.,Marshall Wace LLP,0.8,archive
2022-03-03,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,0.71,archive
2022-03-03,LU0569974404,Aperam S.A.,Millennium Capital Partners LLP,0.96,archive
