position_date,isin,position_holder,issuer_name,net_short_position,source
2019-02-15,NL0000352565,Numeric Investors LLC,Fugro N.V.,0.81,archive
2019-02-15,NL0000352565,Sculptor Capital Management Europe Limited,Fugro N.V.,1.57,archive
2019-02-15,NL0009739416,"WorldQuant, LLC",PostNL N.V.,0.55,archive
2019-02-14,NL0006237562,AKO Capital LLP,ARCADIS N.V.,0.3,archive
2019-02-14,NL0006237562,BlackRock Investment Management (UK) Limited,ARCADIS N.V.,0.89,archive
2019-02-14,NL0000337319,Boldhaven Management LLP,Koninklijke BAM Groep N.V.,0.49,archive
2019-02-14,NL0012866412,"Connor, Clark & Lunn Investment Management Ltd.",BE Semiconductor Industries N.V.,0.77,archive
2019-02-14,NL0006237562,Engadine Partners LLP,ARCADIS N.V.,0.91,archive
2019-02-14,NL0011821392,Marshall Wace LLP,Signify N.V.,1.28,archive
2019-02-14,NL0006237562,Pelham Capital Ltd.,ARCADIS N.V.,1.56,archive
2019-02-14,NL0006237562,Polar Capital LLP,ARCADIS N.V.,0.7,archive
2019-02-13,LU0569974404,"Arrowstreet Capital, Limited Partnership",Aperam S.A.,0.46,archive
2019-02-13,NL0012866412,"Connor, Clark & Lunn Investment Management Ltd.",BE Semiconductor Industries N.V.,0.8,archive
2019-02-13,NL0000352565,HBK Investments LP,Fugro N.V.,1.67,archive
2019-02-13,NL0000352565,Jupiter Investment Management Limited,Fugro N.V.,0.47,archive
2019-02-13,NL0011279492,Marshall Wace LLP,Flow Traders Ltd.,0.73,archive
2019-02-13,NL0011821392,Marshall Wace LLP,Signify N.V.,1.3,archive
2019-02-13,NL0000352565,Systematica Investments Limited,Fugro N.V.,1.1,archive
2019-02-12,NL0000352565,Citadel Europe LLP,Fugro N.V.,2.56,archive
2019-02-12,NL0012866412,"Connor, Clark & Lunn Investment Management Ltd.",BE Semiconductor Industries N.V.,0.79,archive
2019-02-12,NL0000352565,Marshall Wace LLP,Fugro N.V.,1.15,archive
2019-02-12,NL0000888691,Millennium Capital Partners LLP,AMG Critical Materials N.V.,0.72,archive
2019-02-12,NL0000888691,Millennium International Management LP,AMG Critical Materials N.V.,1.01,archive
2019-02-12,NL0009739416,"WorldQuant, LLC",PostNL N.V.,0.68,archive
2019-02-11,NL0006237562,AKO Capital LLP,ARCADIS N.V.,0.85,archive
2019-02-11,NL0000289213,"D. E. Shaw & Co., L.P.",Wereldhave N.V.,0.8,archive
2019-02-11,NL0011821392,Lansdowne Partners (UK) LLP,Signify N.V.,0.54,archive
2019-02-11,NL0006237562,Marshall Wace Asia Limited,ARCADIS N.V.,1.3,archive
2019-02-11,NL0011279492,Marshall Wace LLP,Flow Traders Ltd.,0.63,archive
2019-02-11,NL0000289213,Marshall Wace LLP,Wereldhave N.V.,1.53,archive
2019-02-11,NL0000289213,Millennium International Management LP,Wereldhave N.V.,1.12,archive
2019-02-11,NL0006237562,ShadowFall Fund Limited,ARCADIS N.V.,0.5,archive
2019-02-11,NL0000289213,Wellington Management Company LLP,Wereldhave N.V.,0.76,archive
2019-02-09,NL0012866412,Jupiter Investment Management Limited,BE Semiconductor Industries N.V.,1.88,archive
2019-02-09,NL0000352565,Jupiter Investment Management Limited,Fugro N.V.,0.57,archive
2019-02-08,LU0569974404,"Arrowstreet Capital, Limited Partnership",Aperam S.A.,0.57,archive
2019-02-08,NL0000289213,"D. E. Shaw & Co., L.P.",Wereldhave N.V.,0.92,archive
2019-02-08,NL0011279492,Marshall Wace LLP,Flow Traders Ltd.,0.54,archive
2019-02-08,NL0000352565,Marshall Wace LLP,Fugro N.V.,1.25,archive
2019-02-08,NL0000352565,Systematica Investments Limited,Fugro N.V.,1.01,archive
2019-02-08,NL0006237562,TT International,ARCADIS N.V.,0.49,archive
2019-02-08,NL0000289213,Wellington Management Company LLP,Wereldhave N.V.,0.67,archive
2019-02-07,NL0000352565,Capital Fund Management S.A.,Fugro N.V.,1.29,archive
2019-02-07,NL0000352565,Citadel Europe LLP,Fugro N.V.,2.64,archive
2019-02-07,NL0000352565,HBK Investments LP,Fugro N.V.,1.74,archive
2019-02-07,NL0000888691,Millennium International Management LP,AMG Critical Materials N.V.,0.94,archive
2019-02-07,NL0006237562,TT International,ARCADIS N.V.,0.5,archive
2019-02-07,NL0009739416,"WorldQuant, LLC",PostNL N.V.,0.79,archive
2019-02-06,NL0010391025,"Connor, Clark & Lunn Investment Management Ltd.",Pharming Group N.V.,0.61,archive
2019-02-06,NL0000352565,Jupiter Investment Management Limited,Fugro N.V.,0.66,archive
2019-02-06,NL0000888691,Millennium Capital Partners LLP,AMG Critical Materials N.V.,0.64,archive
2019-02-06,NL0000352565,Numeric Investors LLC,Fugro N.V.,0.7,archive
2019-02-05,NL0011279492,Abaco Asset Management LLP,Flow Traders Ltd.,0.49,archive
2019-02-05,NL0009739416,AHL Partners LLP,PostNL N.V.,1.03,archive
2019-02-05,NL0009432491,"AQR Capital Management, LLC",Koninklijke Vopak N.V.,1.28,archive
2019-02-05,NL0000360618,"AQR Capital Management, LLC",SBM Offshore N.V.,2.4,archive
2019-02-05,LU0569974404,"Arrowstreet Capital, Limited Partnership",Aperam S.A.,0.69,archive
2019-02-05,NL0012866412,Jupiter Investment Management Limited,BE Semiconductor Industries N.V.,1.97,archive
2019-02-05,NL0000352565,Marshall Wace LLP,Fugro N.V.,1.39,archive
2019-02-05,NL0000888691,Millennium International Management LP,AMG Critical Materials N.V.,0.89,archive
2019-02-05,NL0012866412,"WorldQuant, LLC",BE Semiconductor Industries N.V.,0.6,archive
2019-02-04,NL0000888691,AHL Partners LLP,AMG Critical Materials N.V.,1.79,archive
2019-02-04,NL0009432491,"AQR Capital Management, LLC",Koninklijke Vopak N.V.,1.3,archive
2019-02-04,NL0000289213,Balyasny Asset Management LP,Wereldhave N.V.,0.44,archive
2019-02-04,NL0012866412,"Connor, Clark & Lunn Investment Management Ltd.",BE Semiconductor Industries N.V.,0.89,archive
2019-02-04,NL0000289213,GAM Investment Management (Switzerland) Ltd. ? Lugano Branch,Wereldhave N.V.,0.61,archive
2019-02-04,NL0011821392,Marshall Wace LLP,Signify N.V.,1.25,archive
2019-02-04,NL0000352565,Systematica Investments Limited,Fugro N.V.,0.9,archive
2019-02-04,NL0000352565,Voleon Capital Management LP,Fugro N.V.,0.71,archive
2019-02-01,NL0000352565,Citadel Europe LLP,Fugro N.V.,2.51,archive
2019-02-01,NL0000289213,GAM Investment Management (Switzerland) Ltd. ? Lugano Branch,Wereldhave N.V.,0.57,archive
2019-02-01,NL0006237562,Marshall Wace Asia Limited,ARCADIS N.V.,1.28,archive
2019-02-01,NL0000352565,Marshall Wace LLP,Fugro N.V.,1.48,archive
2019-02-01,NL0009739416,Marshall Wace LLP,PostNL N.V.,2.08,archive
2019-02-01,NL0000289213,Marshall Wace LLP,Wereldhave N.V.,1.61,archive
2019-02-01,NL0000337319,SFM UK Management LLP,Koninklijke BAM Groep N.V.,1.51,archive
2019-02-01,NL0000289213,"WorldQuant, LLC",Wereldhave N.V.,0.48,archive
2019-01-31,NL0000888691,AHL Partners LLP,AMG Critical Materials N.V.,1.88,archive
2019-01-31,NL0009432491,"AQR Capital Management, LLC",Koninklijke Vopak N.V.,1.29,archive
2019-01-31,NL0000289213,Balyasny Asset Management LP,Wereldhave N.V.,0.56,archive
2019-01-31,NL0000352565,Citadel Advisors LLC,Fugro N.V.,0.8,archive
2019-01-31,NL0000289213,"D. E. Shaw & Co., L.P.",Wereldhave N.V.,0.64,archive
2019-01-31,NL0000352565,JPMorgan Asset Management (UK) Ltd.,Fugro N.V.,1.81,archive
2019-01-31,NL0012866412,Jupiter Investment Management Limited,BE Semiconductor Industries N.V.,2.05,archive
2019-01-31,NL0000352565,Jupiter Investment Management Limited,Fugro N.V.,0.78,archive
2019-01-31,NL0000337319,SFM UK Management LLP,Koninklijke BAM Groep N.V.,1.45,archive
2019-01-30,NL0009739416,AHL Partners LLP,PostNL N.V.,0.91,archive
2019-01-30,NL0000289213,Balyasny Asset Management LP,Wereldhave N.V.,0.71,archive
2019-01-30,NL0009739416,Capital Fund Management S.A.,PostNL N.V.,1.0,archive
2019-01-30,NL0000289213,"D. E. Shaw & Co., L.P.",Wereldhave N.V.,0.55,archive
2019-01-30,NL0000352565,HBK Investments LP,Fugro N.V.,1.68,archive
2019-01-30,NL0012866412,Jupiter Investment Management Limited,BE Semiconductor Industries N.V.,1.92,archive
2019-01-30,NL0009739416,Marshall Wace LLP,PostNL N.V.,2.1,archive
2019-01-29,LU0569974404,"Arrowstreet Capital, Limited Partnership",Aperam S.A.,0.78,archive
2019-01-29,NL0000888691,"BlueMountain Capital Management, LLC",AMG Critical Materials N.V.,0.49,archive
2019-01-29,NL0000289213,"D. E. Shaw & Co., L.P.",Wereldhave N.V.,0.6,archive
2019-01-29,NL0000352565,Jupiter Investment Management Limited,Fugro N.V.,0.86,archive
2019-01-29,NL0011794037,Lansdowne Partners (UK) LLP,Koninklijke Ahold Delhaize N.V.,0.78,archive
2019-01-29,NL0009269109,Voleon Capital Management LP,Koninklijke Heijmans N.V.,0.7,archive
2019-01-29,NL0009739416,"WorldQuant, LLC",PostNL N.V.,0.82,archive
2019-01-29,NL0000289213,"WorldQuant, LLC",Wereldhave N.V.,0.56,archive
2019-01-28,NL0012866412,"Connor, Clark & Lunn Investment Management Ltd.",BE Semiconductor Industries N.V.,0.99,archive
2019-01-28,NL0000289213,"D. E. Shaw & Co., L.P.",Wereldhave N.V.,0.58,archive
2019-01-28,NL0011279492,"Lakewood Capital Management, LP",Flow Traders Ltd.,0.9,archive
2019-01-28,NL0011794037,Lansdowne Partners (UK) LLP,Koninklijke Ahold Delhaize N.V.,0.8,archive
2019-01-28,NL0000352565,Marshall Wace LLP,Fugro N.V.,1.59,archive
2019-01-28,NL0000888691,Millennium Capital Partners LLP,AMG Critical Materials N.V.,0.51,archive
2019-01-28,NL0009739416,"PDT Partners, LLC",PostNL N.V.,0.5,archive
2019-01-28,NL0012866412,Scopia Capital Management LP,BE Semiconductor Industries N.V.,3.57,archive
2019-01-28,NL0000352565,Systematica Investments Limited,Fugro N.V.,0.81,archive
2019-01-25,NL0000352565,Capital Fund Management S.A.,Fugro N.V.,1.38,archive
2019-01-25,NL0000289213,"D. E. Shaw & Co., L.P.",Wereldhave N.V.,0.67,archive
2019-01-25,NL0011821392,Engadine Partners LLP,Signify N.V.,0.64,archive
2019-01-25,NL0012866412,Jupiter Investment Management Limited,BE Semiconductor Industries N.V.,1.88,archive
2019-01-25,NL0011821392,Marshall Wace LLP,Signify N.V.,1.39,archive
2019-01-25,NL0000888691,Millennium International Management LP,AMG Critical Materials N.V.,0.93,archive
2019-01-25,NL0012866412,Scopia Capital Management LP,BE Semiconductor Industries N.V.,3.46,archive
2019-01-25,NL0006237562,TT International,ARCADIS N.V.,0.64,archive
2019-01-25,NL0010391025,TT International,Pharming Group N.V.,0.48,archive
2019-01-24,NL0009739416,AHL Partners LLP,PostNL N.V.,0.8,archive
2019-01-24,NL0000360618,"AQR Capital Management, LLC",SBM Offshore N.V.,2.31,archive
2019-01-24,NL0010391025,"Connor, Clark & Lunn Investment Management Ltd.",Pharming Group N.V.,0.51,archive
2019-01-24,NL0000352565,HBK Investments LP,Fugro N.V.,1.79,archive
2019-01-24,NL0000352565,Jupiter Investment Management Limited,Fugro N.V.,0.99,archive
2019-01-24,NL0009739416,Marshall Wace LLP,PostNL N.V.,2.09,archive
2019-01-24,NL0010391025,TT International,Pharming Group N.V.,0.69,archive
2019-01-24,NL0000352565,Voleon Capital Management LP,Fugro N.V.,0.68,archive
2019-01-24,NL0012866412,"WorldQuant, LLC",BE Semiconductor Industries N.V.,0.59,archive
2019-01-23,NL0000352565,HBK Investments LP,Fugro N.V.,1.8,archive
2019-01-23,NL0000352565,Marshall Wace LLP,Fugro N.V.,1.67,archive
2019-01-23,NL0012866412,"WorldQuant, LLC",BE Semiconductor Industries N.V.,0.6,archive
2019-01-22,NL0000352565,JPMorgan Asset Management (UK) Ltd.,Fugro N.V.,1.79,archive
2019-01-22,NL0000352565,Jupiter Investment Management Limited,Fugro N.V.,1.09,archive
2019-01-22,NL0009739416,Jupiter Investment Management Limited,PostNL N.V.,0.79,archive
2019-01-22,NL0006237562,TT International,ARCADIS N.V.,0.7,archive
2019-01-22,NL0012866412,"WorldQuant, LLC",BE Semiconductor Industries N.V.,0.59,archive
2019-01-21,NL0000289213,Marshall Wace LLP,Wereldhave N.V.,1.59,archive
2019-01-21,NL0000888691,Millennium International Management LP,AMG Critical Materials N.V.,0.82,archive
2019-01-21,NL0000352565,Systematica Investments Limited,Fugro N.V.,0.71,archive
2019-01-18,NL0009739416,Capital Fund Management S.A.,PostNL N.V.,0.9,archive
2019-01-18,NL0000352565,Jupiter Investment Management Limited,Fugro N.V.,1.15,archive
2019-01-18,NL0009739416,Marshall Wace LLP,PostNL N.V.,2.17,archive
2019-01-18,NL0000289213,Millennium International Management LP,Wereldhave N.V.,1.09,archive
2019-01-18,NL0000352565,Numeric Investors LLC,Fugro N.V.,0.6,archive
2019-01-18,NL0010801007,TT International,IMCD N.V.,0.48,archive
2019-01-17,NL0000352565,Jupiter Investment Management Limited,Fugro N.V.,1.23,archive
2019-01-17,NL0011279492,"Lakewood Capital Management, LP",Flow Traders Ltd.,0.8,archive
2019-01-17,NL0009739416,Marshall Wace LLP,PostNL N.V.,2.28,archive
2019-01-16,NL0010558797,"AQR Capital Management, LLC",OCI N.V.,0.79,archive
2019-01-16,NL0000360618,"AQR Capital Management, LLC",SBM Offshore N.V.,2.28,archive
2019-01-16,NL0011279492,"Lakewood Capital Management, LP",Flow Traders Ltd.,0.74,archive
2019-01-16,NL0000352565,Marshall Wace LLP,Fugro N.V.,1.79,archive
2019-01-16,NL0000289213,Millennium International Management LP,Wereldhave N.V.,1.1,archive
2019-01-16,NL0000352565,Systematica Investments Limited,Fugro N.V.,0.62,archive
2019-01-15,NL0012866412,Jupiter Investment Management Limited,BE Semiconductor Industries N.V.,1.99,archive
2019-01-15,NL0011279492,"Lakewood Capital Management, LP",Flow Traders Ltd.,0.68,archive
2019-01-15,NL0000352565,Marshall Wace LLP,Fugro N.V.,1.85,archive
2019-01-15,NL0000888691,Millennium International Management LP,AMG Critical Materials N.V.,0.72,archive
2019-01-15,NL0000289213,Millennium International Management LP,Wereldhave N.V.,1.09,archive
2019-01-15,NL0012866412,"WorldQuant, LLC",BE Semiconductor Industries N.V.,0.69,archive
2019-01-15,NL0009739416,"WorldQuant, LLC",PostNL N.V.,0.73,archive
2019-01-14,LU0569974404,"Arrowstreet Capital, Limited Partnership",Aperam S.A.,0.89,archive
2019-01-14,NL0000352565,Capital Fund Management S.A.,Fugro N.V.,1.49,archive
2019-01-14,NL0012866412,Citadel Advisors II LLC,BE Semiconductor Industries N.V.,0.49,archive
2019-01-14,NL0000289213,"D. E. Shaw & Co., L.P.",Wereldhave N.V.,0.77,archive
2019-01-14,NL0011279492,"Lakewood Capital Management, LP",Flow Traders Ltd.,0.58,archive
2019-01-14,NL0000352565,Marshall Wace LLP,Fugro N.V.,1.95,archive
2019-01-14,NL0000289213,Marshall Wace LLP,Wereldhave N.V.,1.61,archive
2019-01-14,NL0000888691,Millennium International Management LP,AMG Critical Materials N.V.,0.66,archive
2019-01-11,NL0011279492,Abaco Asset Management LLP,Flow Traders Ltd.,0.58,archive
2019-01-11,BE0003818359,"AQR Capital Management, LLC",Lakefront Biotherapeutics NV,1.69,archive
2019-01-11,NL0000352565,Citadel Europe LLP,Fugro N.V.,2.41,archive
2019-01-11,NL0012866412,"Connor, Clark & Lunn Investment Management Ltd.",BE Semiconductor Industries N.V.,1.09,archive
2019-01-11,NL0006237562,Engadine Partners LLP,ARCADIS N.V.,0.73,archive
2019-01-11,NL0000352565,HBK Investments LP,Fugro N.V.,1.7,archive
2019-01-11,NL0000352565,Jupiter Investment Management Limited,Fugro N.V.,1.37,archive
2019-01-11,NL0000352565,Marshall Wace LLP,Fugro N.V.,2.02,archive
2019-01-11,NL0000888691,Millennium International Management LP,AMG Critical Materials N.V.,0.53,archive
2019-01-11,NL0010391025,"PDT Partners, LLC",Pharming Group N.V.,0.68,archive
2019-01-11,NL0000352565,Sculptor Capital Management Europe Limited,Fugro N.V.,1.42,archive
2019-01-11,NL0006237562,TT International,ARCADIS N.V.,0.8,archive
2019-01-10,BE0003818359,"AQR Capital Management, LLC",Lakefront Biotherapeutics NV,1.7,archive
2019-01-10,NL0009739416,"BlackRock Institutional Trust Company, National Association",PostNL N.V.,0.92,archive
2019-01-10,NL0000352565,Citadel Europe LLP,Fugro N.V.,2.34,archive
2019-01-10,NL0000352565,HBK Investments LP,Fugro N.V.,1.69,archive
2019-01-10,NL0000352565,Marshall Wace LLP,Fugro N.V.,2.14,archive
2019-01-10,NL0000352565,Systematica Investments Limited,Fugro N.V.,0.79,archive
2019-01-10,NL0000352565,Voleon Capital Management LP,Fugro N.V.,0.71,archive
2019-01-10,NL0012866412,"WorldQuant, LLC",BE Semiconductor Industries N.V.,0.74,archive
2019-01-10,NL0009739416,"WorldQuant, LLC",PostNL N.V.,0.61,archive
2019-01-09,NL0009739416,AHL Partners LLP,PostNL N.V.,0.78,archive
2019-01-09,BE0003818359,"AQR Capital Management, LLC",Lakefront Biotherapeutics NV,1.69,archive
2019-01-09,NL0000289213,"D. E. Shaw & Co., L.P.",Wereldhave N.V.,0.84,archive
2019-01-09,NL0012866412,"Davidson Kempner European Partners, LLP",BE Semiconductor Industries N.V.,0.8,archive
2019-01-09,NL0000352565,HBK Investments LP,Fugro N.V.,1.72,archive
2019-01-09,NL0000352565,Marshall Wace LLP,Fugro N.V.,2.3,archive
2019-01-09,NL0000352565,Oxford Asset Management,Fugro N.V.,0.49,archive
2019-01-09,NL0000352565,Sculptor Capital Management Europe Limited,Fugro N.V.,1.38,archive
2019-01-09,NL0000289213,"WorldQuant, LLC",Wereldhave N.V.,0.6,archive
2019-01-08,NL0011279492,Abaco Asset Management LLP,Flow Traders Ltd.,0.6,archive
2019-01-08,BE0003818359,"AQR Capital Management, LLC",Lakefront Biotherapeutics NV,1.7,archive
2019-01-08,NL0000888691,"BlueMountain Capital Management, LLC",AMG Critical Materials N.V.,0.58,archive
2019-01-08,NL0000352565,Capital Fund Management S.A.,Fugro N.V.,1.59,archive
2019-01-08,NL0000289213,"D. E. Shaw & Co., L.P.",Wereldhave N.V.,0.79,archive
2019-01-08,NL0000352565,Marshall Wace LLP,Fugro N.V.,2.42,archive
2019-01-08,NL0011821392,Marshall Wace LLP,Signify N.V.,1.48,archive
2019-01-08,NL0010391025,"PDT Partners, LLC",Pharming Group N.V.,0.78,archive
2019-01-08,NL0011821392,Renaissance Technologies LLC,Signify N.V.,0.49,archive
2019-01-08,NL0009269109,Voleon Capital Management LP,Koninklijke Heijmans N.V.,0.6,archive
2019-01-07,NL0011279492,Abaco Asset Management LLP,Flow Traders Ltd.,0.55,archive
2019-01-07,NL0009432491,"AQR Capital Management, LLC",Koninklijke Vopak N.V.,1.38,archive
2019-01-07,NL0012866412,"Connor, Clark & Lunn Investment Management Ltd.",BE Semiconductor Industries N.V.,1.1,archive
2019-01-07,NL0010391025,"Connor, Clark & Lunn Investment Management Ltd.",Pharming Group N.V.,0.49,archive
2019-01-07,NL0000337319,Gladstone Capital Management LLP,Koninklijke BAM Groep N.V.,1.6,archive
2019-01-07,NL0000352565,HBK Investments LP,Fugro N.V.,1.86,archive
2019-01-07,NL0000352565,Marshall Wace LLP,Fugro N.V.,2.59,archive
2019-01-07,NL0009739416,Marshall Wace LLP,PostNL N.V.,2.35,archive
2019-01-07,NL0000289213,Millennium International Management LP,Wereldhave N.V.,1.19,archive
2019-01-07,NL0010391025,"PDT Partners, LLC",Pharming Group N.V.,0.86,archive
2019-01-07,NL0011821392,Renaissance Technologies LLC,Signify N.V.,0.5,archive
2019-01-07,NL0000352565,Systematica Investments Limited,Fugro N.V.,0.87,archive
2019-01-07,NL0000334118,"WorldQuant, LLC",ASM International N.V.,0.48,archive
2019-01-04,NL0000888691,AHL Partners LLP,AMG Critical Materials N.V.,1.96,archive
2019-01-04,NL0000009082,"AQR Capital Management, LLC",Koninklijke KPN N.V.,0.91,archive
2019-01-04,NL0009432491,"AQR Capital Management, LLC",Koninklijke Vopak N.V.,1.4,archive
2019-01-04,NL0000352565,HBK Investments LP,Fugro N.V.,1.96,archive
2019-01-04,NL0012866412,Scopia Capital Management LP,BE Semiconductor Industries N.V.,3.33,archive
2019-01-04,NL0000334118,"WorldQuant, LLC",ASM International N.V.,0.5,archive
2019-01-04,NL0012866412,"WorldQuant, LLC",BE Semiconductor Industries N.V.,0.83,archive
2019-01-03,NL0000888691,AHL Partners LLP,AMG Critical Materials N.V.,2.03,archive
2019-01-03,NL0009739416,"BlackRock Institutional Trust Company, National Association",PostNL N.V.,0.87,archive
2019-01-03,NL0000352565,Citadel Advisors LLC,Fugro N.V.,0.72,archive
2019-01-03,NL0009739416,Marshall Wace LLP,PostNL N.V.,2.48,archive
2019-01-03,NL0011821392,Renaissance Technologies LLC,Signify N.V.,0.49,archive
2019-01-03,NL0000352565,Sculptor Capital Management Europe Limited,Fugro N.V.,1.49,archive
2019-01-03,NL0000334118,"WorldQuant, LLC",ASM International N.V.,0.49,archive
2019-01-02,NL0009739416,AHL Partners LLP,PostNL N.V.,0.8,archive
2019-01-02,NL0000352565,Citadel Europe LLP,Fugro N.V.,2.29,archive
2019-01-02,NL0011821392,Renaissance Technologies LLC,Signify N.V.,0.51,archive
