net_short_position,isin,position_holder,position_date,issuer_name,source
0.7,NL0000352565,B&G Master Fund Plc,2019-07-03,Fugro N.V.,archive
0.49,NL0012866412,"Connor, Clark & Lunn Investment Management Ltd.",2019-07-03,BE Semiconductor Industries N.V.,archive
0.68,NL0000289213,"D. E. Shaw & Co., L.P.",2019-07-03,Wereldhave N.V.,archive
1.39,NL0011821392,ENA Investment Capital LLP,2019-07-03,Signify N.V.,archive
1.62,NL0000352565,HBK Investments LP,2019-07-03,Fugro N.V.,archive
4.85,NL0009739416,Marshall Wace LLP,2019-07-03,PostNL N.V.,archive
0.5,NL0009739416,Numeric Investors LLC,2019-07-03,PostNL N.V.,archive
0.7,NL0012866412,"WorldQuant, LLC",2019-07-03,BE Semiconductor Industries N.V.,archive
1.0,NL0000352565,"WorldQuant, LLC",2019-07-03,Fugro N.V.,archive
2.01,NL0009739416,AHL Partners LLP,2019-07-02,PostNL N.V.,archive
1.5,NL0009432491,"AQR Capital Management, LLC",2019-07-02,Koninklijke Vopak N.V.,archive
1.1,NL0010558797,"AQR Capital Management, LLC",2019-07-02,OCI N.V.,archive
0.48,NL0009432491,"BlackRock Institutional Trust Company, National Association",2019-07-02,Koninklijke Vopak N.V.,archive
0.56,BE0003818359,Citadel Advisors LLC,2019-07-02,Lakefront Biotherapeutics NV,archive
0.7,NL0000289213,"D. E. Shaw & Co., L.P.",2019-07-02,Wereldhave N.V.,archive
1.57,NL0000352565,HBK Investments LP,2019-07-02,Fugro N.V.,archive
4.79,NL0009739416,Marshall Wace LLP,2019-07-02,PostNL N.V.,archive
1.82,NL0000289213,Marshall Wace LLP,2019-07-02,Wereldhave N.V.,archive
1.07,NL0000289213,Millennium International Management LP,2019-07-02,Wereldhave N.V.,archive
1.8,NL0000352565,Sculptor Capital Management Europe Limited,2019-07-02,Fugro N.V.,archive
0.79,NL0010391025,TT International,2019-07-02,Pharming Group N.V.,archive
0.53,NL0009739416,Voleon Capital Management LP,2019-07-02,PostNL N.V.,archive
0.99,NL0000352565,"WorldQuant, LLC",2019-07-02,Fugro N.V.,archive
0.69,NL0000289213,"D. E. Shaw & Co., L.P.",2019-07-01,Wereldhave N.V.,archive
1.58,NL0011821392,ENA Investment Capital LLP,2019-07-01,Signify N.V.,archive
0.37,NL0006237562,Engadine Partners LLP,2019-07-01,ARCADIS N.V.,archive
1.49,NL0000352565,HBK Investments LP,2019-07-01,Fugro N.V.,archive
1.82,NL0012866412,Marshall Wace LLP,2019-07-01,BE Semiconductor Industries N.V.,archive
0.48,NL0011279492,Marshall Wace LLP,2019-07-01,Flow Traders Ltd.,archive
0.59,NL0013332471,Marshall Wace LLP,2019-07-01,TomTom N.V.,archive
1.23,NL0000888691,Millennium International Management LP,2019-07-01,AMG Critical Materials N.V.,archive
0.82,NL0011821392,Millennium International Management LP,2019-07-01,Signify N.V.,archive
0.75,NL0011279492,"Philadelphia Financial Management of San Francisco, LLC",2019-07-01,Flow Traders Ltd.,archive
0.63,NL0009739416,Systematica Investments Limited,2019-07-01,PostNL N.V.,archive
0.46,NL0000289213,Wellington Management Company LLP,2019-07-01,Wereldhave N.V.,archive
0.69,NL0012866412,"WorldQuant, LLC",2019-07-01,BE Semiconductor Industries N.V.,archive
1.68,NL0009739416,Capital Fund Management S.A.,2019-06-28,PostNL N.V.,archive
1.74,NL0011821392,ENA Investment Capital LLP,2019-06-28,Signify N.V.,archive
1.74,NL0012866412,Marshall Wace LLP,2019-06-28,BE Semiconductor Industries N.V.,archive
0.79,NL0011821392,Millennium International Management LP,2019-06-28,Signify N.V.,archive
3.18,NL0012866412,Scopia Capital Management LP,2019-06-28,BE Semiconductor Industries N.V.,archive
0.59,NL0009269109,Voleon Capital Management LP,2019-06-28,Koninklijke Heijmans N.V.,archive
1.96,NL0009739416,AHL Partners LLP,2019-06-27,PostNL N.V.,archive
1.22,NL0000352565,"BlackRock Institutional Trust Company, National Association",2019-06-27,Fugro N.V.,archive
1.1,NL0000289213,"Connor, Clark & Lunn Investment Management Ltd.",2019-06-27,Wereldhave N.V.,archive
0.5,NL0011279492,Marshall Wace LLP,2019-06-27,Flow Traders Ltd.,archive
3.57,NL0000352565,Marshall Wace LLP,2019-06-27,Fugro N.V.,archive
1.0,BE0003818359,Marshall Wace LLP,2019-06-27,Lakefront Biotherapeutics NV,archive
1.71,NL0000289213,Marshall Wace LLP,2019-06-27,Wereldhave N.V.,archive
1.19,NL0000888691,Millennium International Management LP,2019-06-27,AMG Critical Materials N.V.,archive
0.8,NL0011821392,Millennium International Management LP,2019-06-27,Signify N.V.,archive
0.42,NL0000888691,Numeric Investors LLC,2019-06-27,AMG Critical Materials N.V.,archive
1.21,NL0010391025,Pictet Asset Management Limited,2019-06-27,Pharming Group N.V.,archive
3.25,NL0012866412,Scopia Capital Management LP,2019-06-27,BE Semiconductor Industries N.V.,archive
1.79,NL0000352565,Sculptor Capital Management Europe Limited,2019-06-27,Fugro N.V.,archive
0.49,NL0009739416,Voleon Capital Management LP,2019-06-27,PostNL N.V.,archive
0.8,NL0000888691,"WorldQuant, LLC",2019-06-27,AMG Critical Materials N.V.,archive
0.5,NL0009432491,"BlackRock Institutional Trust Company, National Association",2019-06-26,Koninklijke Vopak N.V.,archive
1.51,NL0011821392,ENA Investment Capital LLP,2019-06-26,Signify N.V.,archive
1.52,NL0000352565,HBK Investments LP,2019-06-26,Fugro N.V.,archive
1.2,NL0000888691,Millennium International Management LP,2019-06-26,AMG Critical Materials N.V.,archive
1.1,NL0000289213,Millennium International Management LP,2019-06-26,Wereldhave N.V.,archive
0.78,NL0000888691,"PDT Partners, LLC",2019-06-26,AMG Critical Materials N.V.,archive
0.66,NL0000352565,Systematica Investments Limited,2019-06-26,Fugro N.V.,archive
0.79,NL0000289213,Wellington Management Company LLP,2019-06-26,Wereldhave N.V.,archive
2.02,NL0009739416,AHL Partners LLP,2019-06-25,PostNL N.V.,archive
0.9,NL0009739416,"Connor, Clark & Lunn Investment Management Ltd.",2019-06-25,PostNL N.V.,archive
1.6,NL0000352565,HBK Investments LP,2019-06-25,Fugro N.V.,archive
4.6,NL0009739416,Marshall Wace LLP,2019-06-25,PostNL N.V.,archive
0.61,NL0013332471,Marshall Wace LLP,2019-06-25,TomTom N.V.,archive
0.54,NL0011821392,Millennium Capital Partners LLP,2019-06-25,Signify N.V.,archive
0.57,NL0000888691,Numeric Investors LLC,2019-06-25,AMG Critical Materials N.V.,archive
3.37,NL0012866412,Scopia Capital Management LP,2019-06-25,BE Semiconductor Industries N.V.,archive
1.98,NL0009739416,AHL Partners LLP,2019-06-24,PostNL N.V.,archive
0.81,NL0000337319,Lancaster Investment Management LLP,2019-06-24,Koninklijke BAM Groep N.V.,archive
1.19,NL0000888691,Millennium International Management LP,2019-06-24,AMG Critical Materials N.V.,archive
0.65,NL0000888691,Numeric Investors LLC,2019-06-24,AMG Critical Materials N.V.,archive
0.77,NL0000352565,Systematica Investments Limited,2019-06-24,Fugro N.V.,archive
0.59,NL0009739416,Systematica Investments Limited,2019-06-24,PostNL N.V.,archive
0.77,NL0012866412,"WorldQuant, LLC",2019-06-24,BE Semiconductor Industries N.V.,archive
1.08,NL0000352565,"WorldQuant, LLC",2019-06-24,Fugro N.V.,archive
2.01,NL0009739416,AHL Partners LLP,2019-06-21,PostNL N.V.,archive
0.68,BE0003818359,Citadel Advisors LLC,2019-06-21,Lakefront Biotherapeutics NV,archive
1.43,NL0011821392,ENA Investment Capital LLP,2019-06-21,Signify N.V.,archive
0.74,NL0000337319,Lancaster Investment Management LLP,2019-06-21,Koninklijke BAM Groep N.V.,archive
3.67,NL0000352565,Marshall Wace LLP,2019-06-21,Fugro N.V.,archive
4.56,NL0009739416,Marshall Wace LLP,2019-06-21,PostNL N.V.,archive
0.89,NL0011821392,Marshall Wace LLP,2019-06-21,Signify N.V.,archive
0.62,NL0011821392,Millennium Capital Partners LLP,2019-06-21,Signify N.V.,archive
1.21,NL0000888691,Millennium International Management LP,2019-06-21,AMG Critical Materials N.V.,archive
0.76,NL0011821392,Millennium International Management LP,2019-06-21,Signify N.V.,archive
0.84,NL0000352565,Systematica Investments Limited,2019-06-21,Fugro N.V.,archive
1.15,NL0000352565,"WorldQuant, LLC",2019-06-21,Fugro N.V.,archive
1.41,NL0009432491,"AQR Capital Management, LLC",2019-06-20,Koninklijke Vopak N.V.,archive
0.8,NL0009739416,"Connor, Clark & Lunn Investment Management Ltd.",2019-06-20,PostNL N.V.,archive
1.58,NL0000352565,HBK Investments LP,2019-06-20,Fugro N.V.,archive
0.61,NL0000337319,Lancaster Investment Management LLP,2019-06-20,Koninklijke BAM Groep N.V.,archive
0.71,NL0011821392,Millennium Capital Partners LLP,2019-06-20,Signify N.V.,archive
0.59,NL0011279492,"Philadelphia Financial Management of San Francisco, LLC",2019-06-20,Flow Traders Ltd.,archive
3.48,NL0012866412,Scopia Capital Management LP,2019-06-20,BE Semiconductor Industries N.V.,archive
0.59,NL0009739416,Voleon Capital Management LP,2019-06-20,PostNL N.V.,archive
0.78,NL0000888691,"WorldQuant, LLC",2019-06-20,AMG Critical Materials N.V.,archive
1.89,NL0000888691,AHL Partners LLP,2019-06-19,AMG Critical Materials N.V.,archive
1.98,NL0009739416,AHL Partners LLP,2019-06-19,PostNL N.V.,archive
0.86,NL0000888691,"Arrowstreet Capital, Limited Partnership",2019-06-19,AMG Critical Materials N.V.,archive
1.08,NL0000352565,Capital Fund Management S.A.,2019-06-19,Fugro N.V.,archive
0.49,NL0000888691,Marshall Wace LLP,2019-06-19,AMG Critical Materials N.V.,archive
0.97,BE0003818359,Marshall Wace LLP,2019-06-19,Lakefront Biotherapeutics NV,archive
4.65,NL0009739416,Marshall Wace LLP,2019-06-19,PostNL N.V.,archive
0.95,NL0011821392,Marshall Wace LLP,2019-06-19,Signify N.V.,archive
1.6,NL0000289213,Marshall Wace LLP,2019-06-19,Wereldhave N.V.,archive
1.19,NL0000888691,Millennium International Management LP,2019-06-19,AMG Critical Materials N.V.,archive
0.81,NL0011821392,Millennium International Management LP,2019-06-19,Signify N.V.,archive
0.95,NL0000352565,Systematica Investments Limited,2019-06-19,Fugro N.V.,archive
0.8,NL0000888691,"WorldQuant, LLC",2019-06-19,AMG Critical Materials N.V.,archive
1.28,NL0000352565,"WorldQuant, LLC",2019-06-19,Fugro N.V.,archive
0.79,NL0009739416,"WorldQuant, LLC",2019-06-19,PostNL N.V.,archive
2.04,NL0009739416,AHL Partners LLP,2019-06-18,PostNL N.V.,archive
1.13,NL0000352565,"BlackRock Institutional Trust Company, National Association",2019-06-18,Fugro N.V.,archive
0.5,NL0009739416,"BlackRock Institutional Trust Company, National Association",2019-06-18,PostNL N.V.,archive
0.76,NL0009739416,"Connor, Clark & Lunn Investment Management Ltd.",2019-06-18,PostNL N.V.,archive
1.69,NL0012866412,Marshall Wace LLP,2019-06-18,BE Semiconductor Industries N.V.,archive
3.79,NL0000352565,Marshall Wace LLP,2019-06-18,Fugro N.V.,archive
0.62,NL0009739416,RAM Active Investments SA,2019-06-18,PostNL N.V.,archive
3.57,NL0012866412,Scopia Capital Management LP,2019-06-18,BE Semiconductor Industries N.V.,archive
0.69,NL0009739416,Systematica Investments Limited,2019-06-18,PostNL N.V.,archive
0.68,NL0009739416,Voleon Capital Management LP,2019-06-18,PostNL N.V.,archive
0.73,NL0000888691,"WorldQuant, LLC",2019-06-18,AMG Critical Materials N.V.,archive
0.79,BE0003818359,Citadel Advisors LLC,2019-06-17,Lakefront Biotherapeutics NV,archive
0.56,NL0000337319,Lancaster Investment Management LLP,2019-06-17,Koninklijke BAM Groep N.V.,archive
0.49,NL0000337319,Marshall Wace LLP,2019-06-17,Koninklijke BAM Groep N.V.,archive
1.05,NL0000352565,Systematica Investments Limited,2019-06-17,Fugro N.V.,archive
1.39,NL0000352565,"WorldQuant, LLC",2019-06-17,Fugro N.V.,archive
0.87,NL0009739416,"WorldQuant, LLC",2019-06-17,PostNL N.V.,archive
1.98,NL0009739416,AHL Partners LLP,2019-06-14,PostNL N.V.,archive
0.61,NL0009739416,AXA Investment Managers Chorus Limited,2019-06-14,PostNL N.V.,archive
0.91,NL0000352565,Canada Pension Plan Investment Board,2019-06-14,Fugro N.V.,archive
1.72,NL0012866412,Marshall Wace LLP,2019-06-14,BE Semiconductor Industries N.V.,archive
3.89,NL0000352565,Marshall Wace LLP,2019-06-14,Fugro N.V.,archive
4.57,NL0009739416,Marshall Wace LLP,2019-06-14,PostNL N.V.,archive
0.72,NL0011821392,Millennium International Management LP,2019-06-14,Signify N.V.,archive
2.02,NL0009739416,AHL Partners LLP,2019-06-13,PostNL N.V.,archive
1.68,NL0011821392,BlackRock Investment Management (UK) Limited,2019-06-13,Signify N.V.,archive
0.82,NL0000352565,Canada Pension Plan Investment Board,2019-06-13,Fugro N.V.,archive
0.7,NL0009739416,Canada Pension Plan Investment Board,2019-06-13,PostNL N.V.,archive
1.7,NL0009739416,Capital Fund Management S.A.,2019-06-13,PostNL N.V.,archive
0.8,BE0003818359,Citadel Advisors LLC,2019-06-13,Lakefront Biotherapeutics NV,archive
3.96,NL0000352565,Marshall Wace LLP,2019-06-13,Fugro N.V.,archive
4.65,NL0009739416,Marshall Wace LLP,2019-06-13,PostNL N.V.,archive
1.06,NL0011821392,Marshall Wace LLP,2019-06-13,Signify N.V.,archive
1.5,NL0000289213,Marshall Wace LLP,2019-06-13,Wereldhave N.V.,archive
1.17,NL0010391025,Pictet Asset Management Limited,2019-06-13,Pharming Group N.V.,archive
0.0,NL0000888691,Susquehanna International Securities Limited,2019-06-13,AMG Critical Materials N.V.,archive
0.63,NL0000888691,"WorldQuant, LLC",2019-06-13,AMG Critical Materials N.V.,archive
0.48,NL0000337319,"WorldQuant, LLC",2019-06-13,Koninklijke BAM Groep N.V.,archive
1.65,NL0000352565,HBK Investments LP,2019-06-12,Fugro N.V.,archive
0.54,NL0011821392,Lansdowne Partners (UK) LLP,2019-06-12,Signify N.V.,archive
4.03,NL0000352565,Marshall Wace LLP,2019-06-12,Fugro N.V.,archive
0.51,NL0013332471,Marshall Wace LLP,2019-06-12,TomTom N.V.,archive
0.61,NL0011821392,Millennium Capital Partners LLP,2019-06-12,Signify N.V.,archive
1.24,NL0000888691,Millennium International Management LP,2019-06-12,AMG Critical Materials N.V.,archive
0.79,NL0000888691,Numeric Investors LLC,2019-06-12,AMG Critical Materials N.V.,archive
0.51,NL0000888691,Susquehanna International Securities Limited,2019-06-12,AMG Critical Materials N.V.,archive
1.18,NL0000352565,Systematica Investments Limited,2019-06-12,Fugro N.V.,archive
0.55,NL0000888691,"WorldQuant, LLC",2019-06-12,AMG Critical Materials N.V.,archive
0.88,NL0012866412,"WorldQuant, LLC",2019-06-12,BE Semiconductor Industries N.V.,archive
1.94,NL0000888691,AHL Partners LLP,2019-06-11,AMG Critical Materials N.V.,archive
1.9,NL0009739416,AHL Partners LLP,2019-06-11,PostNL N.V.,archive
1.83,NL0000337319,AKO Capital LLP,2019-06-11,Koninklijke BAM Groep N.V.,archive
1.0,NL0010558797,"AQR Capital Management, LLC",2019-06-11,OCI N.V.,archive
0.9,NL0000888691,"Arrowstreet Capital, Limited Partnership",2019-06-11,AMG Critical Materials N.V.,archive
0.79,BE0003818359,Citadel Advisors LLC,2019-06-11,Lakefront Biotherapeutics NV,archive
0.8,NL0000352565,"Connor, Clark & Lunn Investment Management Ltd.",2019-06-11,Fugro N.V.,archive
0.56,NL0012866412,CQS (UK) LLP,2019-06-11,BE Semiconductor Industries N.V.,archive
1.59,NL0000352565,HBK Investments LP,2019-06-11,Fugro N.V.,archive
4.13,NL0000352565,Marshall Wace LLP,2019-06-11,Fugro N.V.,archive
0.8,BE0003818359,Marshall Wace LLP,2019-06-11,Lakefront Biotherapeutics NV,archive
0.84,NL0000888691,"PDT Partners, LLC",2019-06-11,AMG Critical Materials N.V.,archive
1.05,NL0010391025,Pictet Asset Management Limited,2019-06-11,Pharming Group N.V.,archive
0.99,NL0009739416,"WorldQuant, LLC",2019-06-11,PostNL N.V.,archive
1.79,NL0000337319,AKO Capital LLP,2019-06-10,Koninklijke BAM Groep N.V.,archive
1.3,NL0009432491,"AQR Capital Management, LLC",2019-06-10,Koninklijke Vopak N.V.,archive
1.98,BE0003818359,"AQR Capital Management, LLC",2019-06-10,Lakefront Biotherapeutics NV,archive
0.71,NL0000352565,Canada Pension Plan Investment Board,2019-06-10,Fugro N.V.,archive
1.68,NL0009739416,Capital Fund Management S.A.,2019-06-10,PostNL N.V.,archive
0.6,NL0009739416,"Connor, Clark & Lunn Investment Management Ltd.",2019-06-10,PostNL N.V.,archive
2.51,NL0006237562,Lansdowne Partners (UK) LLP,2019-06-10,ARCADIS N.V.,archive
0.49,NL0011794037,Lansdowne Partners (UK) LLP,2019-06-10,Koninklijke Ahold Delhaize N.V.,archive
0.6,NL0011794037,Marshall Wace LLP,2019-06-10,Koninklijke Ahold Delhaize N.V.,archive
4.73,NL0009739416,Marshall Wace LLP,2019-06-10,PostNL N.V.,archive
0.53,NL0011821392,Millennium Capital Partners LLP,2019-06-10,Signify N.V.,archive
1.01,NL0000289213,Millennium International Management LP,2019-06-10,Wereldhave N.V.,archive
0.49,NL0000289213,Odey Asset Management LLP,2019-06-10,Wereldhave N.V.,archive
0.49,NL0000888691,Susquehanna International Securities Limited,2019-06-10,AMG Critical Materials N.V.,archive
1.84,NL0009739416,AHL Partners LLP,2019-06-07,PostNL N.V.,archive
1.63,NL0000337319,AKO Capital LLP,2019-06-07,Koninklijke BAM Groep N.V.,archive
0.6,NL0000352565,B&G Master Fund Plc,2019-06-07,Fugro N.V.,archive
1.02,NL0000352565,"BlackRock Institutional Trust Company, National Association",2019-06-07,Fugro N.V.,archive
0.8,BE0003818359,Citadel Advisors LLC,2019-06-07,Lakefront Biotherapeutics NV,archive
0.88,NL0000352565,Citadel Europe LLP,2019-06-07,Fugro N.V.,archive
1.0,NL0010391025,"Connor, Clark & Lunn Investment Management Ltd.",2019-06-07,Pharming Group N.V.,archive
2.46,NL0006237562,Lansdowne Partners (UK) LLP,2019-06-07,ARCADIS N.V.,archive
4.23,NL0000352565,Marshall Wace LLP,2019-06-07,Fugro N.V.,archive
0.71,BE0003818359,Marshall Wace LLP,2019-06-07,Lakefront Biotherapeutics NV,archive
1.47,NL0000289213,Marshall Wace LLP,2019-06-07,Wereldhave N.V.,archive
0.9,NL0010391025,Pictet Asset Management Limited,2019-06-07,Pharming Group N.V.,archive
0.52,NL0000888691,Susquehanna International Securities Limited,2019-06-07,AMG Critical Materials N.V.,archive
0.46,NL0000888691,"WorldQuant, LLC",2019-06-07,AMG Critical Materials N.V.,archive
1.01,NL0009739416,"WorldQuant, LLC",2019-06-07,PostNL N.V.,archive
0.79,NL0000289213,"D. E. Shaw & Co., L.P.",2019-06-06,Wereldhave N.V.,archive
0.37,NL0000289213,GAM Investment Management (Switzerland) Ltd. ? Lugano Branch,2019-06-06,Wereldhave N.V.,archive
0.47,NL0011821392,Millennium Capital Partners LLP,2019-06-06,Signify N.V.,archive
0.63,NL0009739416,"PDT Partners, LLC",2019-06-06,PostNL N.V.,archive
0.47,NL0011279492,"Philadelphia Financial Management of San Francisco, LLC",2019-06-06,Flow Traders Ltd.,archive
0.6,NL0000888691,Susquehanna International Securities Limited,2019-06-06,AMG Critical Materials N.V.,archive
0.69,NL0009269109,Voleon Capital Management LP,2019-06-06,Koninklijke Heijmans N.V.,archive
0.99,NL0009739416,"WorldQuant, LLC",2019-06-06,PostNL N.V.,archive
1.61,NL0000360618,"AQR Capital Management, LLC",2019-06-05,SBM Offshore N.V.,archive
0.8,NL0000289213,"D. E. Shaw & Co., L.P.",2019-06-05,Wereldhave N.V.,archive
1.6,NL0000352565,HBK Investments LP,2019-06-05,Fugro N.V.,archive
2.37,NL0006237562,Lansdowne Partners (UK) LLP,2019-06-05,ARCADIS N.V.,archive
0.5,NL0000888691,Marshall Wace LLP,2019-06-05,AMG Critical Materials N.V.,archive
4.66,NL0009739416,Marshall Wace LLP,2019-06-05,PostNL N.V.,archive
1.55,NL0000289213,Marshall Wace LLP,2019-06-05,Wereldhave N.V.,archive
0.51,NL0011821392,Millennium Capital Partners LLP,2019-06-05,Signify N.V.,archive
0.9,NL0000289213,Millennium International Management LP,2019-06-05,Wereldhave N.V.,archive
0.81,NL0010391025,Pictet Asset Management Limited,2019-06-05,Pharming Group N.V.,archive
0.58,NL0011821392,Tower House Partners LLP,2019-06-05,Signify N.V.,archive
0.71,NL0009739416,Voleon Capital Management LP,2019-06-05,PostNL N.V.,archive
1.46,NL0000352565,"WorldQuant, LLC",2019-06-05,Fugro N.V.,archive
0.51,NL0009739416,"Connor, Clark & Lunn Investment Management Ltd.",2019-06-04,PostNL N.V.,archive
0.79,NL0000289213,"D. E. Shaw & Co., L.P.",2019-06-04,Wereldhave N.V.,archive
3.9,NL0000888691,"Eminence Capital, LP",2019-06-04,AMG Critical Materials N.V.,archive
1.57,NL0000352565,HBK Investments LP,2019-06-04,Fugro N.V.,archive
2.25,NL0006237562,Lansdowne Partners (UK) LLP,2019-06-04,ARCADIS N.V.,archive
1.6,NL0012866412,Marshall Wace LLP,2019-06-04,BE Semiconductor Industries N.V.,archive
4.57,NL0009739416,Marshall Wace LLP,2019-06-04,PostNL N.V.,archive
0.66,NL0011821392,Millennium International Management LP,2019-06-04,Signify N.V.,archive
