isin,position_holder,position_date,net_short_position,issuer_name,source
NL0000289213,Marshall Wace LLP,2020-02-07,1.73,Wereldhave N.V.,archive
NL0011279492,"PDT Partners, LLC",2020-02-07,0.5,Flow Traders Ltd.,archive
NL0011279492,"Philadelphia Financial Management of San Francisco, LLC",2020-02-07,0.68,Flow Traders Ltd.,archive
NL0000352565,Sculptor Capital Management Europe Limited,2020-02-07,1.84,Fugro N.V.,archive
NL0000888691,Susquehanna International Securities Limited,2020-02-07,0.0,AMG Critical Materials N.V.,archive
NL0000289213,"Woodson Capital Master Fund, LP",2020-02-07,3.29,Wereldhave N.V.,archive
NL0000288876,Adelphi Capital LLP,2020-02-06,1.23,Eurocommercial Properties N.V.,archive
NL0000289213,Adelphi Capital LLP,2020-02-06,3.11,Wereldhave N.V.,archive
NL0010558797,AHL Partners LLP,2020-02-06,0.59,OCI N.V.,archive
NL0000009082,"AQR Capital Management, LLC",2020-02-06,0.47,Koninklijke KPN N.V.,archive
BE0003818359,Citadel Advisors LLC,2020-02-06,0.8,Lakefront Biotherapeutics NV,archive
NL0000337319,HBK Investments LP,2020-02-06,0.48,Koninklijke BAM Groep N.V.,archive
NL0000888691,Jupiter Investment Management Limited,2020-02-06,1.78,AMG Critical Materials N.V.,archive
NL0009739416,Marshall Wace LLP,2020-02-06,1.0,PostNL N.V.,archive
NL0000289213,Marshall Wace LLP,2020-02-06,1.69,Wereldhave N.V.,archive
NL0000289213,Millennium International Management LP,2020-02-06,1.35,Wereldhave N.V.,archive
NL0000888691,Susquehanna International Securities Limited,2020-02-06,0.59,AMG Critical Materials N.V.,archive
NL0000352565,Systematica Investments Limited,2020-02-06,1.0,Fugro N.V.,archive
NL0000888691,Voleon Capital Management LP,2020-02-06,0.6,AMG Critical Materials N.V.,archive
NL0000289213,Adelphi Capital LLP,2020-02-05,2.51,Wereldhave N.V.,archive
NL0011821392,BlackRock Investment Management (UK) Limited,2020-02-05,1.77,Signify N.V.,archive
NL0011821392,ENA Investment Capital LLP,2020-02-05,0.58,Signify N.V.,archive
NL0000352565,HBK Investments LP,2020-02-05,0.87,Fugro N.V.,archive
FR0013326246,Lone Pine Capital LLC,2020-02-05,0.52,Unibail-Rodamco-Westfield SE,archive
LU0569974404,Marshall Wace LLP,2020-02-05,0.49,Aperam S.A.,archive
NL0000337319,Marshall Wace LLP,2020-02-05,1.66,Koninklijke BAM Groep N.V.,archive
BE0003818359,Marshall Wace LLP,2020-02-05,1.11,Lakefront Biotherapeutics NV,archive
NL0013332471,Marshall Wace LLP,2020-02-05,0.44,TomTom N.V.,archive
BE0003818359,Millennium International Management LP,2020-02-05,0.49,Lakefront Biotherapeutics NV,archive
BE0003818359,Numeric Investors LLC,2020-02-05,0.58,Lakefront Biotherapeutics NV,archive
NL0000888691,"Public Equity Partners Management, L.P.",2020-02-05,3.13,AMG Critical Materials N.V.,archive
NL0009739416,UBS Asset Management (UK) Ltd.,2020-02-05,0.61,PostNL N.V.,archive
NL0000289213,UBS Asset Management (UK) Ltd.,2020-02-05,0.51,Wereldhave N.V.,archive
NL0000888691,Voleon Capital Management LP,2020-02-05,0.58,AMG Critical Materials N.V.,archive
NL0010391025,Woodline Partners,2020-02-05,0.7,Pharming Group N.V.,archive
NL0000288876,Adelphi Capital LLP,2020-02-04,1.01,Eurocommercial Properties N.V.,archive
NL0000289213,Adelphi Capital LLP,2020-02-04,2.46,Wereldhave N.V.,archive
NL0010558797,"AQR Capital Management, LLC",2020-02-04,1.7,OCI N.V.,archive
NL0000888691,"Arrowstreet Capital, Limited Partnership",2020-02-04,0.62,AMG Critical Materials N.V.,archive
NL0011821392,BlackRock Investment Management (UK) Limited,2020-02-04,1.87,Signify N.V.,archive
BE0003818359,Citadel Advisors LLC,2020-02-04,0.77,Lakefront Biotherapeutics NV,archive
NL0000289213,Clearance Capital Limited,2020-02-04,0.79,Wereldhave N.V.,archive
BE0003818359,"D. E. Shaw & Co., L.P.",2020-02-04,0.93,Lakefront Biotherapeutics NV,archive
NL0000352565,JPMorgan Asset Management (UK) Ltd.,2020-02-04,1.29,Fugro N.V.,archive
NL0000352565,Marshall Wace LLP,2020-02-04,2.46,Fugro N.V.,archive
NL0000289213,Thames River Capital LLP,2020-02-04,0.21,Wereldhave N.V.,archive
NL0011821392,Tower House Partners LLP,2020-02-04,0.45,Signify N.V.,archive
NL0000289213,Adelphi Capital LLP,2020-02-03,1.77,Wereldhave N.V.,archive
NL0010558797,AHL Partners LLP,2020-02-03,0.61,OCI N.V.,archive
NL0009739416,AHL Partners LLP,2020-02-03,1.04,PostNL N.V.,archive
BE0003818359,Citadel Advisors LLC,2020-02-03,0.8,Lakefront Biotherapeutics NV,archive
NL0006237562,Kuvari Partners LLP,2020-02-03,0.81,ARCADIS N.V.,archive
NL0000289213,Marshall Wace LLP,2020-02-03,1.81,Wereldhave N.V.,archive
NL0011821392,Millennium International Management LP,2020-02-03,0.85,Signify N.V.,archive
NL0000289213,Millennium International Management LP,2020-02-03,1.22,Wereldhave N.V.,archive
NL0010391025,"Point72 Asset Management, L.P.",2020-02-03,0.9,Pharming Group N.V.,archive
NL0000289213,Toscafund Asset Management LLP,2020-02-03,0.63,Wereldhave N.V.,archive
NL0009739416,Voleon Capital Management LP,2020-02-03,0.47,PostNL N.V.,archive
NL0010391025,Woodline Partners,2020-02-03,0.61,Pharming Group N.V.,archive
NL0000888691,"WorldQuant, LLC",2020-02-03,0.47,AMG Critical Materials N.V.,archive
NL0006237562,Boldhaven Management LLP,2020-01-31,0.49,ARCADIS N.V.,archive
NL0000289213,Clearance Capital Limited,2020-01-31,1.17,Wereldhave N.V.,archive
NL0012866412,CQS (UK) LLP,2020-01-31,0.76,BE Semiconductor Industries N.V.,archive
NL0000352565,HBK Investments LP,2020-01-31,0.94,Fugro N.V.,archive
NL0000888691,JPMorgan Asset Management (UK) Ltd.,2020-01-31,1.5,AMG Critical Materials N.V.,archive
NL0000352565,Marshall Wace LLP,2020-01-31,2.53,Fugro N.V.,archive
NL0000337319,Marshall Wace LLP,2020-01-31,1.78,Koninklijke BAM Groep N.V.,archive
BE0003818359,Marshall Wace LLP,2020-01-31,1.01,Lakefront Biotherapeutics NV,archive
NL0010558797,Marshall Wace LLP,2020-01-31,0.46,OCI N.V.,archive
NL0000289213,Marshall Wace LLP,2020-01-31,1.78,Wereldhave N.V.,archive
NL0000289213,Millennium International Management LP,2020-01-31,1.15,Wereldhave N.V.,archive
NL0011279492,"Philadelphia Financial Management of San Francisco, LLC",2020-01-31,0.86,Flow Traders Ltd.,archive
NL0009739416,Voleon Capital Management LP,2020-01-31,0.53,PostNL N.V.,archive
NL0010391025,Woodline Partners,2020-01-31,0.55,Pharming Group N.V.,archive
NL0000289213,"Woodson Capital Master Fund, LP",2020-01-31,3.02,Wereldhave N.V.,archive
NL0009739416,AHL Partners LLP,2020-01-30,0.92,PostNL N.V.,archive
NL0012969182,"AQR Capital Management, LLC",2020-01-30,0.49,Adyen N.V.,archive
LU1598757687,"AQR Capital Management, LLC",2020-01-30,1.19,ArcelorMittal S.A.,archive
NL0009432491,"AQR Capital Management, LLC",2020-01-30,1.19,Koninklijke Vopak N.V.,archive
NL0000888691,"Arrowstreet Capital, Limited Partnership",2020-01-30,0.5,AMG Critical Materials N.V.,archive
NL0000289213,"D. E. Shaw & Co., L.P.",2020-01-30,0.51,Wereldhave N.V.,archive
NL0000352565,HBK Investments LP,2020-01-30,1.0,Fugro N.V.,archive
NL0000289213,Marshall Wace LLP,2020-01-30,1.66,Wereldhave N.V.,archive
NL0011821392,Millennium Capital Partners LLP,2020-01-30,1.1,Signify N.V.,archive
NL0000289213,Millennium International Management LP,2020-01-30,1.02,Wereldhave N.V.,archive
NL0011821392,Tower House Partners LLP,2020-01-30,0.54,Signify N.V.,archive
NL0009739416,Voleon Capital Management LP,2020-01-30,0.61,PostNL N.V.,archive
NL0000009082,"AQR Capital Management, LLC",2020-01-29,0.58,Koninklijke KPN N.V.,archive
NL0000289213,"D. E. Shaw & Co., L.P.",2020-01-29,0.47,Wereldhave N.V.,archive
NL0009739416,Kuvari Partners LLP,2020-01-29,0.62,PostNL N.V.,archive
NL0000289213,"Lucerne Capital Management, L.P.",2020-01-29,0.99,Wereldhave N.V.,archive
NL0000352565,Marshall Wace LLP,2020-01-29,2.68,Fugro N.V.,archive
NL0009739416,Marshall Wace LLP,2020-01-29,0.92,PostNL N.V.,archive
NL0000289213,Marshall Wace LLP,2020-01-29,1.56,Wereldhave N.V.,archive
NL0000888691,"WorldQuant, LLC",2020-01-29,0.57,AMG Critical Materials N.V.,archive
NL0000360618,"AQR Capital Management, LLC",2020-01-28,2.41,SBM Offshore N.V.,archive
NL0000289213,"D. E. Shaw & Co., L.P.",2020-01-28,0.57,Wereldhave N.V.,archive
NL0011821392,ENA Investment Capital LLP,2020-01-28,0.69,Signify N.V.,archive
NL0000352565,HBK Investments LP,2020-01-28,0.97,Fugro N.V.,archive
NL0000337319,Marshall Wace LLP,2020-01-28,1.89,Koninklijke BAM Groep N.V.,archive
NL0000360618,Marshall Wace LLP,2020-01-28,1.01,SBM Offshore N.V.,archive
NL0000289213,Marshall Wace LLP,2020-01-28,1.45,Wereldhave N.V.,archive
NL0000289213,Millennium International Management LP,2020-01-28,0.93,Wereldhave N.V.,archive
NL0009739416,Voleon Capital Management LP,2020-01-28,0.79,PostNL N.V.,archive
NL0000289213,"Woodson Capital Master Fund, LP",2020-01-28,2.72,Wereldhave N.V.,archive
NL0009739416,AHL Partners LLP,2020-01-27,0.8,PostNL N.V.,archive
NL0010558797,"AQR Capital Management, LLC",2020-01-27,1.6,OCI N.V.,archive
NL0000352565,B&G Master Fund Plc,2020-01-27,0.79,Fugro N.V.,archive
NL0011821392,ENA Investment Capital LLP,2020-01-27,0.77,Signify N.V.,archive
NL0000352565,HBK Investments LP,2020-01-27,1.01,Fugro N.V.,archive
NL0000337319,HBK Investments LP,2020-01-27,0.54,Koninklijke BAM Groep N.V.,archive
NL0010391025,Linden Advisors LP,2020-01-27,1.43,Pharming Group N.V.,archive
NL0000352565,Marshall Wace LLP,2020-01-27,2.76,Fugro N.V.,archive
BE0003818359,Marshall Wace LLP,2020-01-27,0.9,Lakefront Biotherapeutics NV,archive
NL0013332471,Marshall Wace LLP,2020-01-27,0.58,TomTom N.V.,archive
NL0000352565,Sculptor Capital Management Europe Limited,2020-01-27,1.71,Fugro N.V.,archive
NL0000888691,Susquehanna International Securities Limited,2020-01-27,0.0,AMG Critical Materials N.V.,archive
NL0000289213,"Woodson Capital Master Fund, LP",2020-01-27,2.46,Wereldhave N.V.,archive
LU1598757687,"AQR Capital Management, LLC",2020-01-24,1.2,ArcelorMittal S.A.,archive
NL0000289213,Carmignac Gestion SA,2020-01-24,0.75,Wereldhave N.V.,archive
BE0003818359,Citadel Advisors LLC,2020-01-24,0.7,Lakefront Biotherapeutics NV,archive
NL0000289213,"D. E. Shaw & Co., L.P.",2020-01-24,0.48,Wereldhave N.V.,archive
NL0012866412,"Davidson Kempner European Partners, LLP",2020-01-24,0.8,BE Semiconductor Industries N.V.,archive
NL0000888691,"Eminence Capital, LP",2020-01-24,2.57,AMG Critical Materials N.V.,archive
NL0000337319,HBK Investments LP,2020-01-24,0.49,Koninklijke BAM Groep N.V.,archive
NL0000337319,Marshall Wace LLP,2020-01-24,1.99,Koninklijke BAM Groep N.V.,archive
NL0011279492,"Philadelphia Financial Management of San Francisco, LLC",2020-01-24,0.72,Flow Traders Ltd.,archive
NL0000352565,Sculptor Capital Management Europe Limited,2020-01-24,1.69,Fugro N.V.,archive
NL0000888691,"WorldQuant, LLC",2020-01-24,0.62,AMG Critical Materials N.V.,archive
NL0000360618,AHL Partners LLP,2020-01-23,0.79,SBM Offshore N.V.,archive
NL0000360618,"AQR Capital Management, LLC",2020-01-23,2.39,SBM Offshore N.V.,archive
NL0000337319,Citadel Advisors LLC,2020-01-23,0.75,Koninklijke BAM Groep N.V.,archive
NL0000289213,Clearance Capital Limited,2020-01-23,1.37,Wereldhave N.V.,archive
NL0000337319,HBK Investments LP,2020-01-23,0.5,Koninklijke BAM Groep N.V.,archive
NL0010391025,Linden Advisors LP,2020-01-23,1.36,Pharming Group N.V.,archive
NL0000352565,Marshall Wace LLP,2020-01-23,2.86,Fugro N.V.,archive
NL0009739416,Marshall Wace LLP,2020-01-23,0.83,PostNL N.V.,archive
NL0000352565,Sculptor Capital Management Europe Limited,2020-01-23,1.7,Fugro N.V.,archive
NL0000888691,Susquehanna International Securities Limited,2020-01-23,0.66,AMG Critical Materials N.V.,archive
NL0000888691,Voleon Capital Management LP,2020-01-23,0.6,AMG Critical Materials N.V.,archive
LU1598757687,"AQR Capital Management, LLC",2020-01-22,1.18,ArcelorMittal S.A.,archive
NL0006237562,Lansdowne Partners (UK) LLP,2020-01-22,2.48,ARCADIS N.V.,archive
BE0003818359,Marshall Wace LLP,2020-01-22,0.8,Lakefront Biotherapeutics NV,archive
NL0000289213,Marshall Wace LLP,2020-01-22,1.25,Wereldhave N.V.,archive
NL0011279492,"Philadelphia Financial Management of San Francisco, LLC",2020-01-22,0.62,Flow Traders Ltd.,archive
NL0000289213,"WorldQuant, LLC",2020-01-22,0.48,Wereldhave N.V.,archive
NL0009739416,AHL Partners LLP,2020-01-21,0.7,PostNL N.V.,archive
NL0010391025,Linden Advisors LP,2020-01-21,1.05,Pharming Group N.V.,archive
NL0000337319,Marshall Wace LLP,2020-01-21,2.08,Koninklijke BAM Groep N.V.,archive
NL0000888691,Susquehanna International Securities Limited,2020-01-21,0.54,AMG Critical Materials N.V.,archive
NL0000289213,Toscafund Asset Management LLP,2020-01-21,0.76,Wereldhave N.V.,archive
NL0000888691,"WorldQuant, LLC",2020-01-21,0.55,AMG Critical Materials N.V.,archive
NL0000289213,Citadel Advisors LLC,2020-01-20,0.44,Wereldhave N.V.,archive
NL0000289213,"Lucerne Capital Management, L.P.",2020-01-20,0.84,Wereldhave N.V.,archive
LU0569974404,Marshall Wace LLP,2020-01-20,0.58,Aperam S.A.,archive
BE0003818359,Marshall Wace LLP,2020-01-20,0.7,Lakefront Biotherapeutics NV,archive
NL0000888691,Voleon Capital Management LP,2020-01-20,0.5,AMG Critical Materials N.V.,archive
NL0009739416,Voleon Capital Management LP,2020-01-20,0.82,PostNL N.V.,archive
NL0010558797,AHL Partners LLP,2020-01-17,0.5,OCI N.V.,archive
NL0010558797,"BlackRock Institutional Trust Company, National Association",2020-01-17,0.72,OCI N.V.,archive
NL0000337319,Citadel Advisors LLC,2020-01-17,0.68,Koninklijke BAM Groep N.V.,archive
NL0000352565,Marshall Wace LLP,2020-01-17,2.99,Fugro N.V.,archive
NL0000337319,"PDT Partners, LLC",2020-01-17,0.5,Koninklijke BAM Groep N.V.,archive
NL0000888691,Susquehanna International Securities Limited,2020-01-17,0.45,AMG Critical Materials N.V.,archive
NL0009432491,"AQR Capital Management, LLC",2020-01-16,1.29,Koninklijke Vopak N.V.,archive
NL0000289213,Clearance Capital Limited,2020-01-16,1.48,Wereldhave N.V.,archive
NL0010391025,Linden Advisors LP,2020-01-16,0.93,Pharming Group N.V.,archive
NL0012866412,Scopia Capital Management LP,2020-01-16,1.18,BE Semiconductor Industries N.V.,archive
NL0000289213,Toscafund Asset Management LLP,2020-01-16,1.02,Wereldhave N.V.,archive
NL0009739416,AHL Partners LLP,2020-01-15,0.6,PostNL N.V.,archive
NL0000352565,Capital Fund Management S.A.,2020-01-15,0.59,Fugro N.V.,archive
NL0000337319,Citadel Advisors LLC,2020-01-15,0.7,Koninklijke BAM Groep N.V.,archive
NL0010391025,Citadel Advisors LLC,2020-01-15,0.49,Pharming Group N.V.,archive
BE0003818359,"D. E. Shaw & Co., L.P.",2020-01-15,1.08,Lakefront Biotherapeutics NV,archive
NL0000289213,"D. E. Shaw & Co., L.P.",2020-01-15,0.51,Wereldhave N.V.,archive
NL0010391025,Linden Advisors LP,2020-01-15,0.86,Pharming Group N.V.,archive
NL0000352565,Marshall Wace LLP,2020-01-15,3.06,Fugro N.V.,archive
NL0000337319,Marshall Wace LLP,2020-01-15,2.18,Koninklijke BAM Groep N.V.,archive
BE0003818359,Marshall Wace LLP,2020-01-15,0.62,Lakefront Biotherapeutics NV,archive
NL0009739416,Marshall Wace LLP,2020-01-15,0.73,PostNL N.V.,archive
NL0000289213,Millennium International Management LP,2020-01-15,0.81,Wereldhave N.V.,archive
NL0000888691,Susquehanna International Securities Limited,2020-01-15,0.52,AMG Critical Materials N.V.,archive
NL0009739416,UBS Asset Management (UK) Ltd.,2020-01-15,0.5,PostNL N.V.,archive
NL0000888691,"WorldQuant, LLC",2020-01-15,0.62,AMG Critical Materials N.V.,archive
NL0012969182,"AQR Capital Management, LLC",2020-01-14,0.58,Adyen N.V.,archive
NL0000009082,"AQR Capital Management, LLC",2020-01-14,0.69,Koninklijke KPN N.V.,archive
NL0010391025,Linden Advisors LP,2020-01-14,0.56,Pharming Group N.V.,archive
NL0009739416,Marshall Wace LLP,2020-01-14,0.69,PostNL N.V.,archive
NL0000289213,Marshall Wace LLP,2020-01-14,1.39,Wereldhave N.V.,archive
NL0009739416,Voleon Capital Management LP,2020-01-14,0.7,PostNL N.V.,archive
NL0000888691,"WorldQuant, LLC",2020-01-14,0.55,AMG Critical Materials N.V.,archive
NL0000352565,HBK Investments LP,2020-01-13,0.9,Fugro N.V.,archive
BE0003818359,Marshall Wace LLP,2020-01-13,0.59,Lakefront Biotherapeutics NV,archive
NL0011821392,Millennium International Management LP,2020-01-13,0.96,Signify N.V.,archive
BE0003818359,Numeric Investors LLC,2020-01-13,0.61,Lakefront Biotherapeutics NV,archive
NL0012866412,Scopia Capital Management LP,2020-01-13,1.28,BE Semiconductor Industries N.V.,archive
NL0009739416,Voleon Capital Management LP,2020-01-13,0.61,PostNL N.V.,archive
NL0000289213,"WorldQuant, LLC",2020-01-13,0.59,Wereldhave N.V.,archive
NL0009739416,AHL Partners LLP,2020-01-10,0.5,PostNL N.V.,archive
NL0010558797,"BlackRock Institutional Trust Company, National Association",2020-01-10,0.6,OCI N.V.,archive
NL0010391025,Citadel Advisors LLC,2020-01-10,0.56,Pharming Group N.V.,archive
NL0000289213,Clearance Capital Limited,2020-01-10,1.33,Wereldhave N.V.,archive
NL0012866412,"Davidson Kempner European Partners, LLP",2020-01-10,0.71,BE Semiconductor Industries N.V.,archive
BE0003818359,Marshall Wace LLP,2020-01-10,0.6,Lakefront Biotherapeutics NV,archive
LU1598757687,"AQR Capital Management, LLC",2020-01-09,1.23,ArcelorMittal S.A.,archive
NL0010391025,Citadel Advisors LLC,2020-01-09,0.46,Pharming Group N.V.,archive
NL0000888691,Jupiter Investment Management Limited,2020-01-09,1.88,AMG Critical Materials N.V.,archive
NL0010391025,Kingdon Capital Management LLC,2020-01-09,0.73,Pharming Group N.V.,archive
NL0000337319,Marshall Wace LLP,2020-01-09,2.29,Koninklijke BAM Groep N.V.,archive
NL0000289213,Marshall Wace LLP,2020-01-09,1.4,Wereldhave N.V.,archive
NL0000289213,Millennium International Management LP,2020-01-09,0.71,Wereldhave N.V.,archive
BE0003818359,Numeric Investors LLC,2020-01-09,0.59,Lakefront Biotherapeutics NV,archive
NL0009739416,Voleon Capital Management LP,2020-01-09,0.55,PostNL N.V.,archive
NL0000360618,"AQR Capital Management, LLC",2020-01-08,2.41,SBM Offshore N.V.,archive
NL0000337319,Citadel Advisors LLC,2020-01-08,0.68,Koninklijke BAM Groep N.V.,archive
NL0010391025,Citadel Advisors LLC,2020-01-08,0.57,Pharming Group N.V.,archive
NL0012866412,"Davidson Kempner European Partners, LLP",2020-01-08,0.68,BE Semiconductor Industries N.V.,archive
NL0006237562,Kuvari Partners LLP,2020-01-08,0.77,ARCADIS N.V.,archive
NL0000352565,Marshall Wace LLP,2020-01-08,3.16,Fugro N.V.,archive
NL0009739416,Marshall Wace LLP,2020-01-08,0.77,PostNL N.V.,archive
NL0000289213,Marshall Wace LLP,2020-01-08,1.39,Wereldhave N.V.,archive
NL0011821392,Millennium Capital Partners LLP,2020-01-08,1.28,Signify N.V.,archive
NL0000289213,Millennium International Management LP,2020-01-08,0.67,Wereldhave N.V.,archive
NL0010391025,Citadel Advisors LLC,2020-01-07,0.64,Pharming Group N.V.,archive
NL0000888691,JPMorgan Asset Management (UK) Ltd.,2020-01-07,1.45,AMG Critical Materials N.V.,archive
NL0000888691,Jupiter Investment Management Limited,2020-01-07,1.96,AMG Critical Materials N.V.,archive
LU0569974404,Marshall Wace LLP,2020-01-07,0.69,Aperam S.A.,archive
NL0000352565,Marshall Wace LLP,2020-01-07,3.24,Fugro N.V.,archive
NL0013332471,Marshall Wace LLP,2020-01-07,0.69,TomTom N.V.,archive
NL0011821392,Millennium International Management LP,2020-01-07,1.0,Signify N.V.,archive
NL0000289213,Millennium International Management LP,2020-01-07,0.5,Wereldhave N.V.,archive
NL0000289213,"WorldQuant, LLC",2020-01-07,0.64,Wereldhave N.V.,archive
NL0010391025,Citadel Advisors LLC,2020-01-06,0.57,Pharming Group N.V.,archive
NL0000352565,HBK Investments LP,2020-01-06,0.87,Fugro N.V.,archive
BE0003818359,Marshall Wace LLP,2020-01-06,0.58,Lakefront Biotherapeutics NV,archive
NL0009432491,"AQR Capital Management, LLC",2020-01-03,1.38,Koninklijke Vopak N.V.,archive
NL0000360618,"AQR Capital Management, LLC",2020-01-03,2.38,SBM Offshore N.V.,archive
NL0000337319,Citadel Advisors LLC,2020-01-03,0.7,Koninklijke BAM Groep N.V.,archive
NL0012866412,CQS (UK) LLP,2020-01-03,0.63,BE Semiconductor Industries N.V.,archive
BE0003818359,"D. E. Shaw & Co., L.P.",2020-01-03,1.1,Lakefront Biotherapeutics NV,archive
NL0012866412,"Davidson Kempner European Partners, LLP",2020-01-03,0.9,BE Semiconductor Industries N.V.,archive
NL0000352565,Marshall Wace LLP,2020-01-03,3.39,Fugro N.V.,archive
NL0000337319,Marshall Wace LLP,2020-01-03,2.39,Koninklijke BAM Groep N.V.,archive
NL0000289213,Marshall Wace LLP,2020-01-03,1.41,Wereldhave N.V.,archive
NL0011821392,Tybourne Capital Management (HK) Limited,2020-01-03,0.76,Signify N.V.,archive
NL0009432491,"AQR Capital Management, LLC",2020-01-02,1.4,Koninklijke Vopak N.V.,archive
